Site,Year,SNP_ID,SNP_Freq
1,2014,CE10_chr6_14041488,NA
1,2010,CE10_chr6_33165932,0.22222222
1,2011,CE10_chr6_33165932,0.00000000
1,2012,CE10_chr6_33165932,0.0000000
1,2013,CE10_chr6_33165932,0.16666667
1,2014,CE10_chr6_33165932,0.00000000
1,2010,CE10_chr6_39924424,1.00000000
1,2011,CE10_chr6_39924424,1.00000000
1,2012,CE10_chr6_39924424,1.0000000
1,2013,CE10_chr6_39924424,1.00000000
1,2014,CE10_chr6_39924424,1.00000000
1,2010,CE10_chr6_53887633,1.00000000
1,2011,CE10_chr6_53887633,1.00000000
1,2012,CE10_chr6_53887633,NA
1,2013,CE10_chr6_53887633,1.00000000
1,2014,CE10_chr6_53887633,NA
1,2010,CE10_chr7_3795296,1.00000000
1,2011,CE10_chr7_3795296,1.00000000
1,2012,CE10_chr7_3795296,1.0000000
1,2013,CE10_chr7_3795296,1.00000000
1,2014,CE10_chr7_3795296,1.00000000
1,2010,CE10_chr7_4186317,0.50000000
1,2011,CE10_chr7_4186317,0.08333333
1,2012,CE10_chr7_4186317,0.1666667
1,2013,CE10_chr7_4186317,0.25000000
1,2014,CE10_chr7_4186317,0.05555556
1,2010,CE10_chr7_14398149,0.18750000
1,2011,CE10_chr7_14398149,0.00000000
1,2012,CE10_chr7_14398149,0.0000000
1,2013,CE10_chr7_14398149,0.16666667
1,2014,CE10_chr7_14398149,0.00000000
1,2010,CE10_chr8_517292,0.22222222
1,2011,CE10_chr8_517292,0.07142857
1,2012,CE10_chr8_517292,0.0000000
1,2013,CE10_chr8_517292,0.16666667
1,2014,CE10_chr8_517292,0.05000000
1,2010,CE10_chr8_520060,1.00000000
1,2011,CE10_chr8_520060,NA
1,2012,CE10_chr8_520060,1.0000000
1,2013,CE10_chr8_520060,1.00000000
1,2014,CE10_chr8_520060,1.00000000
1,2010,CE10_chr8_8618462,0.68750000
1,2011,CE10_chr8_8618462,0.60000000
1,2012,CE10_chr8_8618462,0.1666667
1,2013,CE10_chr8_8618462,0.50000000
1,2014,CE10_chr8_8618462,0.83333333
1,2010,CE10_chr8_13989445,1.00000000
1,2011,CE10_chr8_13989445,0.71428571
1,2012,CE10_chr8_13989445,1.0000000
1,2013,CE10_chr8_13989445,0.91666667
1,2014,CE10_chr8_13989445,1.00000000
1,2010,CE10_chr8_37811472,0.12500000
1,2011,CE10_chr8_37811472,0.00000000
1,2012,CE10_chr8_37811472,0.0000000
1,2013,CE10_chr8_37811472,0.00000000
1,2014,CE10_chr8_37811472,0.00000000
1,2010,CE10_chr8_45968459,1.00000000
1,2011,CE10_chr8_45968459,1.00000000
1,2012,CE10_chr8_45968459,1.0000000
1,2013,CE10_chr8_45968459,1.00000000
1,2014,CE10_chr8_45968459,1.00000000
1,2010,CE10_chr8_48789643,1.00000000
1,2011,CE10_chr8_48789643,1.00000000
1,2012,CE10_chr8_48789643,1.0000000
1,2013,CE10_chr8_48789643,1.00000000
1,2014,CE10_chr8_48789643,1.00000000
2,2010,CE10_chr1_31900599,1.000
2,2011,CE10_chr1_31900599,0.7500000
2,2014,CE10_chr1_31900599,0.83333333
2,2015,CE10_chr1_31900599,1.00000000
2,2016,CE10_chr1_31900599,1.0000000
2,2010,CE10_chr1_34283366,0.125
2,2011,CE10_chr1_34283366,0.0000000
2,2014,CE10_chr1_34283366,0.31250000
2,2015,CE10_chr1_34283366,0.57142857
2,2016,CE10_chr1_34283366,1.0000000
2,2010,CE10_chr1_40497155,1.000
2,2011,CE10_chr1_40497155,1.0000000
2,2014,CE10_chr1_40497155,1.00000000
2,2015,CE10_chr1_40497155,1.00000000
2,2016,CE10_chr1_40497155,1.0000000
2,2010,CE10_chr2_4831759,0.000
2,2011,CE10_chr2_4831759,0.0000000
2,2014,CE10_chr2_4831759,0.00000000
2,2015,CE10_chr2_4831759,0.00000000
2,2016,CE10_chr2_4831759,0.0000000
2,2010,CE10_chr2_8481774,0.250
2,2011,CE10_chr2_8481774,0.0000000
2,2014,CE10_chr2_8481774,0.00000000
2,2015,CE10_chr2_8481774,0.00000000
2,2016,CE10_chr2_8481774,0.3333333
2,2010,CE10_chr2_29516435,0.600
2,2011,CE10_chr2_29516435,0.9166667
2,2014,CE10_chr2_29516435,0.38888889
2,2015,CE10_chr2_29516435,0.91666667
2,2016,CE10_chr2_29516435,1.0000000
2,2010,CE10_chr3_2702645,0.750
2,2011,CE10_chr3_2702645,0.8333333
2,2014,CE10_chr3_2702645,0.83333333
2,2015,CE10_chr3_2702645,0.78571429
2,2016,CE10_chr3_2702645,1.0000000
2,2010,CE10_chr3_2900077,1.000
2,2011,CE10_chr3_2900077,1.0000000
2,2014,CE10_chr3_2900077,1.00000000
2,2015,CE10_chr3_2900077,1.00000000
2,2016,CE10_chr3_2900077,1.0000000
2,2010,CE10_chr3_8491660,0.000
2,2011,CE10_chr3_8491660,0.0000000
2,2014,CE10_chr3_8491660,0.00000000
2,2015,CE10_chr3_8491660,0.00000000
2,2016,CE10_chr3_8491660,0.0000000
2,2010,CE10_chr3_11652037,1.000
2,2011,CE10_chr3_11652037,NA
2,2014,CE10_chr3_11652037,NA
2,2015,CE10_chr3_11652037,NA
2,2016,CE10_chr3_11652037,1.0000000
2,2010,CE10_chr3_22602516,0.900
2,2011,CE10_chr3_22602516,1.0000000
2,2014,CE10_chr3_22602516,1.00000000
2,2015,CE10_chr3_22602516,1.00000000
2,2016,CE10_chr3_22602516,1.0000000
2,2010,CE10_chr3_40532303,0.500
2,2011,CE10_chr3_40532303,0.1666667
2,2014,CE10_chr3_40532303,0.16666667
2,2015,CE10_chr3_40532303,0.64285714
2,2016,CE10_chr3_40532303,0.3333333
2,2010,CE10_chr3_40536423,0.600
2,2011,CE10_chr3_40536423,0.8333333
2,2014,CE10_chr3_40536423,0.83333333
2,2015,CE10_chr3_40536423,0.28571429
2,2016,CE10_chr3_40536423,0.5000000
2,2010,CE10_chr3_44092968,0.800
2,2011,CE10_chr3_44092968,1.0000000
2,2014,CE10_chr3_44092968,0.78571429
2,2015,CE10_chr3_44092968,1.00000000
2,2016,CE10_chr3_44092968,1.0000000
2,2010,CE10_chr3_46938378,0.900
2,2011,CE10_chr3_46938378,1.0000000
2,2014,CE10_chr3_46938378,1.00000000
2,2015,CE10_chr3_46938378,1.00000000
2,2016,CE10_chr3_46938378,0.7500000
2,2010,CE10_chr3_49471619,0.800
2,2011,CE10_chr3_49471619,0.4166667
2,2014,CE10_chr3_49471619,0.43750000
2,2015,CE10_chr3_49471619,1.00000000
2,2016,CE10_chr3_49471619,0.8333333
2,2010,CE10_chr4_37716874,1.000
2,2011,CE10_chr4_37716874,1.0000000
2,2014,CE10_chr4_37716874,1.00000000
2,2015,CE10_chr4_37716874,1.00000000
2,2016,CE10_chr4_37716874,1.0000000
2,2010,CE10_chr5_6626611,1.000
2,2011,CE10_chr5_6626611,0.8333333
2,2014,CE10_chr5_6626611,0.78571429
2,2015,CE10_chr5_6626611,0.90000000
2,2016,CE10_chr5_6626611,1.0000000
2,2010,CE10_chr5_38779163,0.100
2,2011,CE10_chr5_38779163,0.0000000
2,2014,CE10_chr5_38779163,0.05555556
2,2015,CE10_chr5_38779163,0.00000000
2,2016,CE10_chr5_38779163,0.3333333
2,2010,CE10_chr5_48802044,1.000
2,2011,CE10_chr5_48802044,1.0000000
2,2014,CE10_chr5_48802044,1.00000000
2,2015,CE10_chr5_48802044,1.00000000
2,2016,CE10_chr5_48802044,1.0000000
2,2010,CE10_chr6_269213,1.000
2,2011,CE10_chr6_269213,1.0000000
2,2014,CE10_chr6_269213,1.00000000
2,2015,CE10_chr6_269213,1.00000000
2,2016,CE10_chr6_269213,1.0000000
2,2010,CE10_chr6_993643,NA
2,2011,CE10_chr6_993643,NA
2,2014,CE10_chr6_993643,NA
2,2015,CE10_chr6_993643,NA
2,2016,CE10_chr6_993643,NA
2,2010,CE10_chr6_5821009,0.800
2,2011,CE10_chr6_5821009,0.9166667
2,2014,CE10_chr6_5821009,0.75000000
2,2015,CE10_chr6_5821009,0.75000000
2,2016,CE10_chr6_5821009,0.5000000
2,2010,CE10_chr6_10303612,0.000
2,2011,CE10_chr6_10303612,0.0000000
2,2014,CE10_chr6_10303612,0.00000000
2,2015,CE10_chr6_10303612,0.00000000
2,2016,CE10_chr6_10303612,0.0000000
2,2010,CE10_chr6_21437258,0.500
2,2011,CE10_chr6_21437258,0.4166667
2,2014,CE10_chr6_21437258,0.06250000
2,2015,CE10_chr6_21437258,0.07142857
2,2016,CE10_chr6_21437258,0.5000000
2,2010,CE10_chr6_55454636,0.900
2,2011,CE10_chr6_55454636,1.0000000
2,2014,CE10_chr6_55454636,0.88888889
2,2015,CE10_chr6_55454636,1.00000000
2,2016,CE10_chr6_55454636,1.0000000
2,2010,CE10_chr6_55693888,1.000
2,2011,CE10_chr6_55693888,1.0000000
2,2014,CE10_chr6_55693888,1.00000000
2,2015,CE10_chr6_55693888,1.00000000
2,2016,CE10_chr6_55693888,1.0000000
2,2010,CE10_chr7_2161278,1.000
2,2011,CE10_chr7_2161278,1.0000000
2,2014,CE10_chr7_2161278,1.00000000
2,2015,CE10_chr7_2161278,1.00000000
2,2016,CE10_chr7_2161278,1.0000000
2,2010,CE10_chr7_4504433,NA
2,2011,CE10_chr7_4504433,NA
2,2014,CE10_chr7_4504433,NA
2,2015,CE10_chr7_4504433,1.00000000
2,2016,CE10_chr7_4504433,NA
2,2010,CE10_chr7_13050253,0.300
2,2011,CE10_chr7_13050253,0.3000000
2,2014,CE10_chr7_13050253,0.27777778
2,2015,CE10_chr7_13050253,0.57142857
2,2016,CE10_chr7_13050253,0.5000000
2,2010,CE10_chr8_5645679,0.125
2,2011,CE10_chr8_5645679,0.0000000
2,2014,CE10_chr8_5645679,0.00000000
2,2015,CE10_chr8_5645679,0.00000000
2,2016,CE10_chr8_5645679,0.0000000
2,2010,CE10_chr8_12729406,0.200
2,2011,CE10_chr8_12729406,0.6666667
2,2014,CE10_chr8_12729406,0.78571429
2,2015,CE10_chr8_12729406,0.64285714
2,2016,CE10_chr8_12729406,1.0000000
2,2010,CE10_chr8_44182732,0.800
2,2011,CE10_chr8_44182732,0.8333333
2,2014,CE10_chr8_44182732,1.00000000
2,2015,CE10_chr8_44182732,0.75000000
2,2016,CE10_chr8_44182732,0.6666667
2,2010,CE10_chr8_46116762,1.000
2,2011,CE10_chr8_46116762,1.0000000
2,2014,CE10_chr8_46116762,1.00000000
2,2015,CE10_chr8_46116762,1.00000000
2,2016,CE10_chr8_46116762,1.0000000
3,2010,CE10_chr1_15983049,1.0000000
3,2011,CE10_chr1_15983049,1.00
3,2012,CE10_chr1_15983049,1.0000000
3,2013,CE10_chr1_15983049,1.000
3,2014,CE10_chr1_15983049,1.0000000
3,2015,CE10_chr1_15983049,1.0000000
3,2016,CE10_chr1_15983049,1.000
3,2010,CE10_chr1_30611585,1.0000000
3,2011,CE10_chr1_30611585,1.00
3,2012,CE10_chr1_30611585,1.0000000
3,2013,CE10_chr1_30611585,1.000
3,2014,CE10_chr1_30611585,1.0000000
3,2015,CE10_chr1_30611585,1.0000000
3,2016,CE10_chr1_30611585,1.000
3,2010,CE10_chr1_39647530,0.2857143
3,2011,CE10_chr1_39647530,0.00
3,2012,CE10_chr1_39647530,0.1666667
3,2013,CE10_chr1_39647530,0.300
3,2014,CE10_chr1_39647530,0.3125000
3,2015,CE10_chr1_39647530,0.5000000
3,2016,CE10_chr1_39647530,0.250
3,2010,CE10_chr2_14385652,1.0000000
3,2011,CE10_chr2_14385652,1.00
3,2012,CE10_chr2_14385652,1.0000000
3,2013,CE10_chr2_14385652,1.000
3,2014,CE10_chr2_14385652,1.0000000
3,2015,CE10_chr2_14385652,1.0000000
3,2016,CE10_chr2_14385652,1.000
3,2010,CE10_chr2_45953177,1.0000000
3,2011,CE10_chr2_45953177,1.00
3,2012,CE10_chr2_45953177,1.0000000
3,2013,CE10_chr2_45953177,1.000
3,2014,CE10_chr2_45953177,1.0000000
3,2015,CE10_chr2_45953177,1.0000000
3,2016,CE10_chr2_45953177,1.000
3,2010,CE10_chr2_46102033,1.0000000
3,2011,CE10_chr2_46102033,1.00
3,2012,CE10_chr2_46102033,1.0000000
3,2013,CE10_chr2_46102033,1.000
3,2014,CE10_chr2_46102033,1.0000000
3,2015,CE10_chr2_46102033,1.0000000
3,2016,CE10_chr2_46102033,1.000
3,2010,CE10_chr3_2035086,1.0000000
3,2011,CE10_chr3_2035086,1.00
3,2012,CE10_chr3_2035086,1.0000000
3,2013,CE10_chr3_2035086,0.900
3,2014,CE10_chr3_2035086,1.0000000
3,2015,CE10_chr3_2035086,1.0000000
3,2016,CE10_chr3_2035086,1.000
3,2010,CE10_chr4_38603532,0.0000000
3,2011,CE10_chr4_38603532,0.00
3,2012,CE10_chr4_38603532,0.0000000
3,2013,CE10_chr4_38603532,0.250
3,2014,CE10_chr4_38603532,0.1250000
3,2015,CE10_chr4_38603532,0.0625000
3,2016,CE10_chr4_38603532,0.000
3,2010,CE10_chr4_49458635,1.0000000
3,2011,CE10_chr4_49458635,1.00
3,2012,CE10_chr4_49458635,1.0000000
3,2013,CE10_chr4_49458635,1.000
3,2014,CE10_chr4_49458635,1.0000000
3,2015,CE10_chr4_49458635,1.0000000
3,2016,CE10_chr4_49458635,1.000
3,2010,CE10_chr5_798897,1.0000000
3,2011,CE10_chr5_798897,1.00
3,2012,CE10_chr5_798897,1.0000000
3,2013,CE10_chr5_798897,1.000
3,2014,CE10_chr5_798897,0.9375000
3,2015,CE10_chr5_798897,0.9000000
3,2016,CE10_chr5_798897,1.000
3,2010,CE10_chr5_4296320,0.5000000
3,2011,CE10_chr5_4296320,1.00
3,2012,CE10_chr5_4296320,0.0000000
3,2013,CE10_chr5_4296320,0.875
3,2014,CE10_chr5_4296320,1.0000000
3,2015,CE10_chr5_4296320,0.7500000
3,2016,CE10_chr5_4296320,1.000
3,2010,CE10_chr5_6925335,1.0000000
3,2011,CE10_chr5_6925335,0.50
3,2012,CE10_chr5_6925335,1.0000000
3,2013,CE10_chr5_6925335,1.000
3,2014,CE10_chr5_6925335,1.0000000
3,2015,CE10_chr5_6925335,1.0000000
3,2016,CE10_chr5_6925335,1.000
3,2010,CE10_chr5_11304421,1.0000000
3,2011,CE10_chr5_11304421,1.00
3,2012,CE10_chr5_11304421,1.0000000
3,2013,CE10_chr5_11304421,1.000
3,2014,CE10_chr5_11304421,1.0000000
3,2015,CE10_chr5_11304421,1.0000000
3,2016,CE10_chr5_11304421,1.000
3,2010,CE10_chr5_11372626,0.7142857
3,2011,CE10_chr5_11372626,0.75
3,2012,CE10_chr5_11372626,1.0000000
3,2013,CE10_chr5_11372626,0.800
3,2014,CE10_chr5_11372626,1.0000000
3,2015,CE10_chr5_11372626,0.9500000
3,2016,CE10_chr5_11372626,0.875
3,2010,CE10_chr5_19282717,0.2857143
3,2011,CE10_chr5_19282717,0.00
3,2012,CE10_chr5_19282717,0.0000000
3,2013,CE10_chr5_19282717,0.000
3,2014,CE10_chr5_19282717,0.0000000
3,2015,CE10_chr5_19282717,0.0000000
3,2016,CE10_chr5_19282717,0.000
3,2010,CE10_chr5_38397539,0.4285714
3,2011,CE10_chr5_38397539,0.00
3,2012,CE10_chr5_38397539,0.0000000
3,2013,CE10_chr5_38397539,0.000
3,2014,CE10_chr5_38397539,0.1875000
3,2015,CE10_chr5_38397539,0.3500000
3,2016,CE10_chr5_38397539,0.000
3,2010,CE10_chr6_427980,1.0000000
3,2011,CE10_chr6_427980,1.00
3,2012,CE10_chr6_427980,1.0000000
3,2013,CE10_chr6_427980,1.000
3,2014,CE10_chr6_427980,1.0000000
3,2015,CE10_chr6_427980,1.0000000
3,2016,CE10_chr6_427980,1.000
3,2010,CE10_chr6_5867548,0.0000000
3,2011,CE10_chr6_5867548,0.00
3,2012,CE10_chr6_5867548,0.0000000
3,2013,CE10_chr6_5867548,0.000
3,2014,CE10_chr6_5867548,0.0000000
3,2015,CE10_chr6_5867548,0.0000000
3,2016,CE10_chr6_5867548,0.000
3,2010,CE10_chr6_9198412,1.0000000
3,2011,CE10_chr6_9198412,1.00
3,2012,CE10_chr6_9198412,1.0000000
3,2013,CE10_chr6_9198412,1.000
3,2014,CE10_chr6_9198412,1.0000000
3,2015,CE10_chr6_9198412,0.9500000
3,2016,CE10_chr6_9198412,1.000
3,2010,CE10_chr6_37093452,1.0000000
3,2011,CE10_chr6_37093452,1.00
3,2012,CE10_chr6_37093452,1.0000000
3,2013,CE10_chr6_37093452,1.000
3,2014,CE10_chr6_37093452,1.0000000
3,2015,CE10_chr6_37093452,1.0000000
3,2016,CE10_chr6_37093452,1.000
3,2010,CE10_chr6_37768583,1.0000000
3,2011,CE10_chr6_37768583,1.00
3,2012,CE10_chr6_37768583,1.0000000
3,2013,CE10_chr6_37768583,1.000
3,2014,CE10_chr6_37768583,1.0000000
3,2015,CE10_chr6_37768583,1.0000000
3,2016,CE10_chr6_37768583,1.000
3,2010,CE10_chr6_43556837,1.0000000
3,2011,CE10_chr6_43556837,1.00
3,2012,CE10_chr6_43556837,1.0000000
3,2013,CE10_chr6_43556837,1.000
3,2014,CE10_chr6_43556837,1.0000000
3,2015,CE10_chr6_43556837,1.0000000
3,2016,CE10_chr6_43556837,1.000
3,2010,CE10_chr6_44677002,1.0000000
3,2011,CE10_chr6_44677002,1.00
3,2012,CE10_chr6_44677002,1.0000000
3,2013,CE10_chr6_44677002,1.000
3,2014,CE10_chr6_44677002,1.0000000
3,2015,CE10_chr6_44677002,1.0000000
3,2016,CE10_chr6_44677002,1.000
3,2010,CE10_chr6_47842212,1.0000000
3,2011,CE10_chr6_47842212,1.00
3,2012,CE10_chr6_47842212,1.0000000
3,2013,CE10_chr6_47842212,1.000
3,2014,CE10_chr6_47842212,1.0000000
3,2015,CE10_chr6_47842212,1.0000000
3,2016,CE10_chr6_47842212,NA
3,2010,CE10_chr6_51277899,1.0000000
3,2011,CE10_chr6_51277899,1.00
3,2012,CE10_chr6_51277899,1.0000000
3,2013,CE10_chr6_51277899,1.000
3,2014,CE10_chr6_51277899,1.0000000
3,2015,CE10_chr6_51277899,1.0000000
3,2016,CE10_chr6_51277899,1.000
3,2010,CE10_chr6_56886490,1.0000000
3,2011,CE10_chr6_56886490,1.00
3,2012,CE10_chr6_56886490,1.0000000
3,2013,CE10_chr6_56886490,1.000
3,2014,CE10_chr6_56886490,1.0000000
3,2015,CE10_chr6_56886490,1.0000000
3,2016,CE10_chr6_56886490,1.000
3,2010,CE10_chr7_247726,1.0000000
3,2011,CE10_chr7_247726,1.00
3,2012,CE10_chr7_247726,1.0000000
3,2013,CE10_chr7_247726,1.000
3,2014,CE10_chr7_247726,1.0000000
3,2015,CE10_chr7_247726,1.0000000
3,2016,CE10_chr7_247726,1.000
3,2010,CE10_chr7_2901759,1.0000000
3,2011,CE10_chr7_2901759,1.00
3,2012,CE10_chr7_2901759,1.0000000
3,2013,CE10_chr7_2901759,1.000
3,2014,CE10_chr7_2901759,1.0000000
3,2015,CE10_chr7_2901759,1.0000000
3,2016,CE10_chr7_2901759,1.000
3,2010,CE10_chr7_4892082,0.8571429
3,2011,CE10_chr7_4892082,1.00
3,2012,CE10_chr7_4892082,1.0000000
3,2013,CE10_chr7_4892082,0.900
3,2014,CE10_chr7_4892082,1.0000000
3,2015,CE10_chr7_4892082,0.8000000
3,2016,CE10_chr7_4892082,0.875
3,2010,CE10_chr7_17975049,1.0000000
3,2011,CE10_chr7_17975049,1.00
3,2012,CE10_chr7_17975049,1.0000000
3,2013,CE10_chr7_17975049,1.000
3,2014,CE10_chr7_17975049,1.0000000
3,2015,CE10_chr7_17975049,1.0000000
3,2016,CE10_chr7_17975049,1.000
3,2010,CE10_chr7_30546626,0.5000000
3,2011,CE10_chr7_30546626,0.50
3,2012,CE10_chr7_30546626,0.6666667
3,2013,CE10_chr7_30546626,0.600
3,2014,CE10_chr7_30546626,0.4375000
3,2015,CE10_chr7_30546626,0.5500000
3,2016,CE10_chr7_30546626,0.250
3,2010,CE10_chr7_30922201,NA
3,2011,CE10_chr7_30922201,NA
3,2012,CE10_chr7_30922201,1.0000000
3,2013,CE10_chr7_30922201,NA
3,2014,CE10_chr7_30922201,1.0000000
3,2015,CE10_chr7_30922201,1.0000000
3,2016,CE10_chr7_30922201,NA
3,2010,CE10_chr8_1463443,1.0000000
3,2011,CE10_chr8_1463443,1.00
3,2012,CE10_chr8_1463443,1.0000000
3,2013,CE10_chr8_1463443,1.000
3,2014,CE10_chr8_1463443,0.9375000
3,2015,CE10_chr8_1463443,1.0000000
3,2016,CE10_chr8_1463443,1.000
3,2010,CE10_chr8_1865884,1.0000000
3,2011,CE10_chr8_1865884,1.00
3,2012,CE10_chr8_1865884,1.0000000
3,2013,CE10_chr8_1865884,1.000
3,2014,CE10_chr8_1865884,1.0000000
3,2015,CE10_chr8_1865884,1.0000000
3,2016,CE10_chr8_1865884,1.000
3,2010,CE10_chr8_11158717,1.0000000
3,2011,CE10_chr8_11158717,1.00
3,2012,CE10_chr8_11158717,1.0000000
3,2013,CE10_chr8_11158717,1.000
3,2014,CE10_chr8_11158717,1.0000000
3,2015,CE10_chr8_11158717,1.0000000
3,2016,CE10_chr8_11158717,1.000
3,2010,CE10_chr8_24380191,0.6428571
3,2011,CE10_chr8_24380191,0.50
3,2012,CE10_chr8_24380191,0.8333333
3,2013,CE10_chr8_24380191,0.500
3,2014,CE10_chr8_24380191,0.5714286
3,2015,CE10_chr8_24380191,0.6000000
3,2016,CE10_chr8_24380191,0.125
3,2010,CE10_chr8_45133240,0.7857143
3,2011,CE10_chr8_45133240,1.00
3,2012,CE10_chr8_45133240,0.8333333
3,2013,CE10_chr8_45133240,0.750
3,2014,CE10_chr8_45133240,0.8750000
3,2015,CE10_chr8_45133240,0.8888889
3,2016,CE10_chr8_45133240,0.750
4,2010,CE10_chr1_12801094,1.0000000
4,2011,CE10_chr1_12801094,1.00
4,2012,CE10_chr1_12801094,1.0000000
4,2013,CE10_chr1_12801094,1.000
4,2014,CE10_chr1_12801094,  1
4,2010,CE10_chr1_29795108,1.0000000
4,2011,CE10_chr1_29795108,1.00
4,2012,CE10_chr1_29795108,0.8888889
4,2013,CE10_chr1_29795108,1.000
4,2014,CE10_chr1_29795108,  1
4,2010,CE10_chr1_34336016,0.4000000
4,2011,CE10_chr1_34336016,0.00
4,2012,CE10_chr1_34336016,0.7500000
4,2013,CE10_chr1_34336016,0.500
4,2014,CE10_chr1_34336016,  1
4,2010,CE10_chr1_36441130,0.9000000
