Site,snp_ID,Slope
6,CE10_chr1_4167837,0.5106523895096955
7,CE10_chr1_4167837,0.4671083676137449
8,CE10_chr1_4167837,0.4100795043044139
9,CE10_chr1_4167837,0.48596439937750835
10,CE10_chr1_4167837,0.4186311982135185
11,CE10_chr1_4167837,0.46291411824806683
12,CE10_chr1_4167837,0.5185058577465874
1,CE10_chr1_4375426,0.6781050247506009
2,CE10_chr1_4375426,0.3360289645820706
3,CE10_chr1_4375426,0.4835876062665647
4,CE10_chr1_4375426,0.4479519816219425
5,CE10_chr1_4375426,0.4675803185269084
6,CE10_chr1_4375426,0.3950008185952743
7,CE10_chr1_4375426,0.50843392073077
8,CE10_chr1_4375426,2.0667030601706406e-9
9,CE10_chr1_4375426,0.5345697273428605
10,CE10_chr1_4375426,0.5382464472310556
11,CE10_chr1_4375426,0.5273341905780824
12,CE10_chr1_4375426,0.5000000001034787
1,CE10_chr1_6237935,0.5249414345389223
2,CE10_chr1_6237935,0.5490062369904928
3,CE10_chr1_6237935,0.6016780229443939
4,CE10_chr1_6237935,0.6737842572905525
5,CE10_chr1_6237935,0.5130682956450543
6,CE10_chr1_6237935,0.4538724652983134
7,CE10_chr1_6237935,5.920636127373257e-5
8,CE10_chr1_6237935,0.4090673501701227
9,CE10_chr1_6237935,0.5088053705829608
10,CE10_chr1_6237935,0.47156729629462435
11,CE10_chr1_6237935,0.4475172611933812
12,CE10_chr1_6237935,0.516770904249966
1,CE10_chr1_6472590,0.3572368495535619
2,CE10_chr1_6472590,5.220569758628559e-10
3,CE10_chr1_6472590,0.5984052674435435
4,CE10_chr1_6472590,0.9999807534340543
5,CE10_chr1_6472590,0.5640097464187331
6,CE10_chr1_6472590,0.530940670028475
7,CE10_chr1_6472590,0.3449606897376581
8,CE10_chr1_6472590,0.4904100546135798
9,CE10_chr1_6472590,0.49772036884966764
10,CE10_chr1_6472590,0.5885493778874694
11,CE10_chr1_6472590,0.49078173756333676
12,CE10_chr1_6472590,0.5000000001034787
1,CE10_chr1_6600296,0.5513717123333227
2,CE10_chr1_6600296,0.9999999991377335
3,CE10_chr1_6600296,1.6921744612209084e-9
4,CE10_chr1_6600296,0.5000000000000011
5,CE10_chr1_6600296,0.4999999999999998
6,CE10_chr1_6600296,0.5618230062779251
7,CE10_chr1_6600296,0.5372485165212653
8,CE10_chr1_6600296,0.9999999990157966
9,CE10_chr1_6600296,0.4777931333149293
10,CE10_chr1_6600296,0.9999999968159679
11,CE10_chr1_6600296,0.5363184529885333
12,CE10_chr1_6600296,0.5000000001034787
1,CE10_chr1_6614921,0.6402646221528477
2,CE10_chr1_6614921,0.4999999999317133
3,CE10_chr1_6614921,0.4999999334005162
4,CE10_chr1_6614921,0.3933015082274818
5,CE10_chr1_6614921,0.5738263694571647
6,CE10_chr1_6614921,0.5000000567211332
7,CE10_chr1_6614921,0.5000000262582838
8,CE10_chr1_6614921,0.500000029509301
9,CE10_chr1_6614921,0.4999999334005162
10,CE10_chr1_6614921,0.50000000015009
11,CE10_chr1_6614921,0.5000000615988369
12,CE10_chr1_6614921,0.36993259002303874
1,CE10_chr1_6724093,0.6271354383368469
2,CE10_chr1_6724093,0.47244213936791696
3,CE10_chr1_6724093,0.4390861302530261
4,CE10_chr1_6724093,0.45040996017230767
5,CE10_chr1_6724093,0.5502434603630976
6,CE10_chr1_6724093,0.5349310075460604
7,CE10_chr1_6724093,0.5007879301317274
8,CE10_chr1_6724093,0.520571070325014
9,CE10_chr1_6724093,0.5223655807112658
10,CE10_chr1_6724093,0.5498237032634952
11,CE10_chr1_6724093,0.49589269957940185
12,CE10_chr1_6724093,0.4816654596824579
1,CE10_chr1_6724301,0.9999999993067274
2,CE10_chr1_6724301,0.4999999999317133
3,CE10_chr1_6724301,0.5610873008402781
4,CE10_chr1_6724301,0.36164297218736846
5,CE10_chr1_6724301,0.5388531127187667
6,CE10_chr1_6724301,0.5991563226038917
7,CE10_chr1_6724301,0.5216650039864441
8,CE10_chr1_6724301,0.5509233026926643
9,CE10_chr1_6724301,0.47706099524164075
10,CE10_chr1_6724301,0.5119909894730611
11,CE10_chr1_6724301,0.5556549757152838
12,CE10_chr1_6724301,0.5000000001034787
1,CE10_chr1_7346549,0.5929520619333573
2,CE10_chr1_7346549,0.5595255314615316
3,CE10_chr1_7346549,0.4554787216464337
4,CE10_chr1_7346549,0.9999999997360451
5,CE10_chr1_7346549,0.6003622545973466
6,CE10_chr1_7346549,0.49279534596705205
7,CE10_chr1_7346549,0.4315102240425625
8,CE10_chr1_7346549,0.3526367845984556
9,CE10_chr1_7346549,0.5671364834296105
10,CE10_chr1_7346549,0.4890672161141482
11,CE10_chr1_7346549,0.49547284839345246
12,CE10_chr1_7346549,0.64097067361578
1,CE10_chr1_8160017,0.4629442741466421
2,CE10_chr1_8160017,0.5418518265724699
3,CE10_chr1_8160017,0.38419573796343476
4,CE10_chr1_8160017,0.3648847470585323
5,CE10_chr1_8160017,0.6397560370340752
6,CE10_chr1_8160017,0.4526664266222507
7,CE10_chr1_8160017,0.46591938809574585
8,CE10_chr1_8160017,0.5452688786990594
9,CE10_chr1_8160017,0.5789656654784593
10,CE10_chr1_8160017,0.48449150517010714
11,CE10_chr1_8160017,0.4881993837729272
12,CE10_chr1_8160017,0.499999999999999
1,CE10_chr1_8436223,0.44967178859118395
2,CE10_chr1_8436223,0.4587656980812745
3,CE10_chr1_8436223,0.9999999992098432
4,CE10_chr1_8436223,0.3546360917937618
5,CE10_chr1_8436223,0.35590332344837916
6,CE10_chr1_8436223,0.4100610037379529
7,CE10_chr1_8436223,0.4612750986246314
8,CE10_chr1_8436223,0.5126360707514644
9,CE10_chr1_8436223,0.484999663348203
10,CE10_chr1_8436223,0.5250818618019318
11,CE10_chr1_8436223,0.5728660361558564
12,CE10_chr1_8436223,0.48109672223197164
1,CE10_chr1_8608748,0.4999999998030502
2,CE10_chr1_8608748,0.4999999999317133
3,CE10_chr1_8608748,0.5000000671354485
4,CE10_chr1_8608748,0.4999999998030502
5,CE10_chr1_8608748,0.5000000615988369
6,CE10_chr1_8608748,0.500000024972192
7,CE10_chr1_8608748,0.4999999410346017
8,CE10_chr1_8608748,4.5107423551086016e-5
9,CE10_chr1_8608748,2.3545458515924226e-9
10,CE10_chr1_8608748,0.46887333141304854
11,CE10_chr1_8608748,0.5000000615988369
12,CE10_chr1_8608748,0.5000000000269978
1,CE10_chr1_11098603,0.6453639079816984
2,CE10_chr1_11098603,0.5493147322114794
3,CE10_chr1_11098603,0.46719146956437846
4,CE10_chr1_11098603,0.3628054627434714
5,CE10_chr1_11098603,0.9999860937421202
6,CE10_chr1_11098603,0.9990297993755619
7,CE10_chr1_11098603,0.517434700100622
8,CE10_chr1_11098603,0.20810147971238435
9,CE10_chr1_11098603,0.5330623203010545
10,CE10_chr1_11098603,0.5116509485184131
11,CE10_chr1_11098603,0.6315010172370845
12,CE10_chr1_11098603,0.5000000001034787
1,CE10_chr1_11359298,0.4940923439298223
2,CE10_chr1_11359298,0.6009080167653228
3,CE10_chr1_11359298,0.45839519194346295
4,CE10_chr1_11359298,3.3677728667285424e-21
5,CE10_chr1_11359298,0.6498554393982391
6,CE10_chr1_11359298,0.5014794746770885
7,CE10_chr1_11359298,0.9999540181279873
8,CE10_chr1_11359298,0.9973764382774061
9,CE10_chr1_11359298,0.47405660662531723
10,CE10_chr1_11359298,0.9999999961284605
11,CE10_chr1_11359298,0.4908480953231516
12,CE10_chr1_11359298,0.9999999950576752
1,CE10_chr1_11956274,0.4999999998030502
2,CE10_chr1_11956274,5.220569758628559e-10
3,CE10_chr1_11956274,0.4311104716925045
4,CE10_chr1_11956274,0.4605173758783459
5,CE10_chr1_11956274,0.46891551807989573
6,CE10_chr1_11956274,0.4047504401563356
7,CE10_chr1_11956274,0.4991938612867345
8,CE10_chr1_11956274,0.500000029509301
9,CE10_chr1_11956274,4.412990407266342e-9
10,CE10_chr1_11956274,0.5441674120824461
11,CE10_chr1_11956274,0.5786603369238232
12,CE10_chr1_11956274,0.5000000001034787
1,CE10_chr1_12171428,0.2816386641707518
2,CE10_chr1_12171428,0.4845299976361733
3,CE10_chr1_12171428,0.4882570926128342
4,CE10_chr1_12171428,0.5799724858728637
5,CE10_chr1_12171428,0.49230644415542874
6,CE10_chr1_12171428,0.45306815769500397
7,CE10_chr1_12171428,0.47407431424543406
8,CE10_chr1_12171428,0.4858694347136062
9,CE10_chr1_12171428,0.5388926457686817
10,CE10_chr1_12171428,0.5177348295785225
11,CE10_chr1_12171428,0.737708004584711
12,CE10_chr1_12171428,0.5856772664852059
1,CE10_chr1_12269221,0.4999999998030502
2,CE10_chr1_12269221,0.4999999999317133
3,CE10_chr1_12269221,0.5000000671354485
4,CE10_chr1_12269221,0.5000000000000125
5,CE10_chr1_12269221,0.5000000615988369
6,CE10_chr1_12269221,0.5345861055390826
7,CE10_chr1_12269221,0.45314053534281534
8,CE10_chr1_12269221,0.6178877936959492
9,CE10_chr1_12269221,0.15459597077860332
10,CE10_chr1_12269221,0.483109294118434
11,CE10_chr1_12269221,0.9999497652401367
12,CE10_chr1_12269221,0.5000000001034787
1,CE10_chr1_12629056,0.499999999910671
2,CE10_chr1_12629056,0.4999999999317133
3,CE10_chr1_12629056,0.5000000671354485
4,CE10_chr1_12629056,0.4999999998030502
5,CE10_chr1_12629056,0.5000000615988369
6,CE10_chr1_12629056,0.5000000567211332
7,CE10_chr1_12629056,0.4999999410346017
8,CE10_chr1_12629056,0.500000029509301
9,CE10_chr1_12629056,0.4999999334005162
10,CE10_chr1_12629056,0.50000000015009
11,CE10_chr1_12629056,0.5000000615988369
12,CE10_chr1_12629056,0.5000000001034787
1,CE10_chr1_16115139,2.314970202315146e-9
2,CE10_chr1_16115139,0.5000000000000007
3,CE10_chr1_16115139,0.6634556776527484
4,CE10_chr1_16115139,1.2335111908845941e-9
5,CE10_chr1_16115139,0.5573166800204716
6,CE10_chr1_16115139,0.49999999999999845
7,CE10_chr1_16115139,0.5000000000000022
8,CE10_chr1_16115139,0.5000000000000004
9,CE10_chr1_16115139,0.5677961969921435
10,CE10_chr1_16115139,0.5362240250305332
11,CE10_chr1_16115139,0.6250524411027258
12,CE10_chr1_16115139,0.499999999999999
1,CE10_chr1_16194442,2.314970202315146e-9
2,CE10_chr1_16194442,0.5000000000000007
3,CE10_chr1_16194442,0.4824028681919852
4,CE10_chr1_16194442,0.48661784359261917
5,CE10_chr1_16194442,0.45771917532485346
6,CE10_chr1_16194442,0.49999999999999845
7,CE10_chr1_16194442,0.5000000000000022
8,CE10_chr1_16194442,0.5000000000000004
9,CE10_chr1_16194442,0.4999999999999992
10,CE10_chr1_16194442,0.36483283684449774
11,CE10_chr1_16194442,0.4999999999999998
12,CE10_chr1_16194442,0.499999999999999
1,CE10_chr1_18781384,0.6160814543276985
2,CE10_chr1_18781384,0.526427419073118
3,CE10_chr1_18781384,0.49999999999999867
4,CE10_chr1_18781384,0.5000000000000033
5,CE10_chr1_18781384,4.1123335273536465e-5
6,CE10_chr1_18781384,0.49999999999999845
7,CE10_chr1_18781384,4.063318340321253e-5
8,CE10_chr1_18781384,0.5000000000000004
9,CE10_chr1_18781384,0.47845060414900786
10,CE10_chr1_18781384,0.5
11,CE10_chr1_18781384,0.4776796955086634
12,CE10_chr1_18781384,0.5000000001034787
1,CE10_chr1_19519320,0.39838531353244266
2,CE10_chr1_19519320,0.7199848896341814
3,CE10_chr1_19519320,0.49999999999999867
4,CE10_chr1_19519320,0.49999999999997125
5,CE10_chr1_19519320,0.4999999999999998
6,CE10_chr1_19519320,0.49999999999999845
7,CE10_chr1_19519320,0.5000000000000022
8,CE10_chr1_19519320,0.5000000000000004
9,CE10_chr1_19519320,0.4999999999999992
10,CE10_chr1_19519320,0.5
11,CE10_chr1_19519320,0.4999999999999998
12,CE10_chr1_19519320,NA
1,CE10_chr1_20783548,0.4999999998030502
2,CE10_chr1_20783548,0.9999999974655571
3,CE10_chr1_20783548,0.5000000671354485
4,CE10_chr1_20783548,0.9999999994417326
5,CE10_chr1_20783548,0.41047782648363895
6,CE10_chr1_20783548,0.5415629883256643
7,CE10_chr1_20783548,0.4999999410346017
8,CE10_chr1_20783548,0.6084930411320928
9,CE10_chr1_20783548,0.5234906241221158
10,CE10_chr1_20783548,0.4539741821703125
11,CE10_chr1_20783548,0.5177312185259753
12,CE10_chr1_20783548,0.5000000001034787
1,CE10_chr1_30014751,0.4999999998030502
2,CE10_chr1_30014751,2.7365573381390984e-10
3,CE10_chr1_30014751,0.9999999983078254
4,CE10_chr1_30014751,0.4999999998030502
5,CE10_chr1_30014751,0.5000000615988369
6,CE10_chr1_30014751,0.5257113367811266
7,CE10_chr1_30014751,0.4651208795510867
8,CE10_chr1_30014751,2.0667030601706406e-9
9,CE10_chr1_30014751,0.522905961944
10,CE10_chr1_30014751,0.6351671631555389
11,CE10_chr1_30014751,0.45436448561856524
12,CE10_chr1_30014751,0.5000000001034787
1,CE10_chr1_32671779,0.6453639079816984
2,CE10_chr1_32671779,0.45656459633773555
3,CE10_chr1_32671779,0.4845933705826448
4,CE10_chr1_32671779,0.3584978335185552
5,CE10_chr1_32671779,0.4906579170735607
6,CE10_chr1_32671779,0.40141694161427444
7,CE10_chr1_32671779,0.5431918808645347
8,CE10_chr1_32671779,0.4151502920548684
9,CE10_chr1_32671779,0.4955643512126217
10,CE10_chr1_32671779,0.47009657740450045
11,CE10_chr1_32671779,0.44769211843399853
12,CE10_chr1_32671779,0.5000000001034787
1,CE10_chr1_33963909,0.3572368495535619
2,CE10_chr1_33963909,5.220569758628559e-10
3,CE10_chr1_33963909,0.5000000000477166
4,CE10_chr1_33963909,0.4999999969374126
5,CE10_chr1_33963909,0.9999607384997437
6,CE10_chr1_33963909,0.4713757064010584
7,CE10_chr1_33963909,0.2765260234420907
8,CE10_chr1_33963909,0.5828580691041013
9,CE10_chr1_33963909,0.41471054531898555
10,CE10_chr1_33963909,0.48343612911682027
11,CE10_chr1_33963909,0.4810401985096538
12,CE10_chr1_33963909,0.5000000001034787
1,CE10_chr1_34448000,0.6635143811854909
2,CE10_chr1_34448000,0.27096997250487886
3,CE10_chr1_34448000,0.5506735956041303
4,CE10_chr1_34448000,2.4716916278142554e-5
5,CE10_chr1_34448000,0.4999999999999998
6,CE10_chr1_34448000,0.49999999999999845
7,CE10_chr1_34448000,0.4211408632343092
8,CE10_chr1_34448000,0.5000000000000004
9,CE10_chr1_34448000,0.4999999999999992
10,CE10_chr1_34448000,0.5320925448929839
11,CE10_chr1_34448000,0.5360812738020455
12,CE10_chr1_34448000,0.36636322786231973
1,CE10_chr1_35575515,0.9999999995767965
2,CE10_chr1_35575515,0.3393476137614237
3,CE10_chr1_35575515,0.49999999999999867
4,CE10_chr1_35575515,0.344102915175578
5,CE10_chr1_35575515,0.5157686420646426
6,CE10_chr1_35575515,0.48829011610282574
7,CE10_chr1_35575515,0.40441476715124375
8,CE10_chr1_35575515,0.9999999984148544
9,CE10_chr1_35575515,0.5078219563080102
10,CE10_chr1_35575515,0.5351603731495931
11,CE10_chr1_35575515,0.5361651115910536
12,CE10_chr1_35575515,0.5000000001034787
1,CE10_chr1_35612789,0.9999999995092494
2,CE10_chr1_35612789,0.45566728863038863
3,CE10_chr1_35612789,1.6921744612209084e-9
4,CE10_chr1_35612789,0.3121530207013003
5,CE10_chr1_35612789,0.5278925224543659
6,CE10_chr1_35612789,0.5629160932058779
7,CE10_chr1_35612789,0.40473387393466886
8,CE10_chr1_35612789,0.99999999817404
9,CE10_chr1_35612789,0.4848118157945512
10,CE10_chr1_35612789,0.511156785659447
11,CE10_chr1_35612789,0.5474170543377972
12,CE10_chr1_35612789,0.5000000001034787
1,CE10_chr1_36915558,0.9999999976850298
2,CE10_chr1_36915558,0.4311676821709647
3,CE10_chr1_36915558,0.582507697984049
4,CE10_chr1_36915558,0.7164889128269459
5,CE10_chr1_36915558,0.5239849744112991
6,CE10_chr1_36915558,0.4670458932374664
7,CE10_chr1_36915558,0.5026295776891615
8,CE10_chr1_36915558,0.5261714471591308
9,CE10_chr1_36915558,0.4472339611978891
10,CE10_chr1_36915558,0.5868934651537987
11,CE10_chr1_36915558,0.409379508881037
12,CE10_chr1_36915558,0.5000000001034787
1,CE10_chr1_36921933,0.9999999982258518
2,CE10_chr1_36921933,0.4268833227438224
3,CE10_chr1_36921933,0.5773857854998441
4,CE10_chr1_36921933,0.5679533756074756
5,CE10_chr1_36921933,0.53342217436993
6,CE10_chr1_36921933,0.4548423985505297
7,CE10_chr1_36921933,0.49634503270919894
8,CE10_chr1_36921933,0.5230974076945641
9,CE10_chr1_36921933,0.44527306495230545
10,CE10_chr1_36921933,0.568510763076536
11,CE10_chr1_36921933,0.422196495328673
12,CE10_chr1_36921933,0.5000000001034787
1,CE10_chr1_36930657,1.5028799325942793e-7
2,CE10_chr1_36930657,NA
3,CE10_chr1_36930657,0.4999999999243855
4,CE10_chr1_36930657,0.9999999997582809
5,CE10_chr1_36930657,0.46644829125742027
6,CE10_chr1_36930657,0.499999995833403
7,CE10_chr1_36930657,0.4967809604010659
8,CE10_chr1_36930657,0.3548986562181679
9,CE10_chr1_36930657,0.6159289253358045
10,CE10_chr1_36930657,0.3993603875152762
11,CE10_chr1_36930657,0.621314312211538
12,CE10_chr1_36930657,NA
1,CE10_chr1_36931762,NA
2,CE10_chr1_36931762,1
3,CE10_chr1_36931762,0.5000000001034787
4,CE10_chr1_36931762,0.9999999997582809
5,CE10_chr1_36931762,0.5321644804231005
6,CE10_chr1_36931762,0.499999995833403
7,CE10_chr1_36931762,0.4967926377505153
8,CE10_chr1_36931762,0.326104597977008
9,CE10_chr1_36931762,0.5952958649614543
10,CE10_chr1_36931762,0.34961835831251764
11,CE10_chr1_36931762,0.6606587204114496
12,CE10_chr1_36931762,NA
1,CE10_chr1_36935204,0.48492008458423785
2,CE10_chr1_36935204,0.49263486742299045
3,CE10_chr1_36935204,0.613054588617187
4,CE10_chr1_36935204,0.5555554093913783
5,CE10_chr1_36935204,0.5280555867578833
6,CE10_chr1_36935204,0.4670458932374664
7,CE10_chr1_36935204,0.48190080394685686
8,CE10_chr1_36935204,0.5169268757533636
9,CE10_chr1_36935204,0.4476866065700769
10,CE10_chr1_36935204,0.5318895584023396
11,CE10_chr1_36935204,0.409016562492711
12,CE10_chr1_36935204,0.37384183900044027
1,CE10_chr1_36936794,0.9999999976850298
2,CE10_chr1_36936794,0.5229372619926003
3,CE10_chr1_36936794,0.5896106272975948
4,CE10_chr1_36936794,0.603897466776482
5,CE10_chr1_36936794,0.5167726097631395
6,CE10_chr1_36936794,0.5449369039648609
7,CE10_chr1_36936794,0.48672115843095004
8,CE10_chr1_36936794,0.5413057852089288
9,CE10_chr1_36936794,0.47424680128872504
10,CE10_chr1_36936794,0.5972351106906364
11,CE10_chr1_36936794,0.4202743904810738
12,CE10_chr1_36936794,0.5000000001034787
1,CE10_chr1_36941008,0.9999999990366704
2,CE10_chr1_36941008,0.45043158847527687
3,CE10_chr1_36941008,0.5738723826600948
4,CE10_chr1_36941008,0.6038163420899622
5,CE10_chr1_36941008,0.48938022926423763
6,CE10_chr1_36941008,0.43941593656323574
7,CE10_chr1_36941008,0.4958574640466915
8,CE10_chr1_36941008,0.5504062718595649
9,CE10_chr1_36941008,0.44209892309485443
10,CE10_chr1_36941008,0.6021090777223762
11,CE10_chr1_36941008,0.39350138219309494
12,CE10_chr1_36941008,0.5000000001034787
1,CE10_chr1_37170046,0.6773235361459543
2,CE10_chr1_37170046,0.47514647239761365
3,CE10_chr1_37170046,0.5000000671354485
4,CE10_chr1_37170046,0.4999999999999819
5,CE10_chr1_37170046,0.5000000615988369
6,CE10_chr1_37170046,0.5954986716279631
7,CE10_chr1_37170046,0.4852560491232058
8,CE10_chr1_37170046,0.5843848864004976
9,CE10_chr1_37170046,0.43588645627453276
10,CE10_chr1_37170046,0.4763947268873541
11,CE10_chr1_37170046,0.4547994644823712
12,CE10_chr1_37170046,0.5381302695835305
1,CE10_chr1_37343689,0.5265656740893763
2,CE10_chr1_37343689,0.5837684090743943
3,CE10_chr1_37343689,0.4709028503718984
4,CE10_chr1_37343689,0.5734357287429055
5,CE10_chr1_37343689,0.5454865131056349
6,CE10_chr1_37343689,0.35337042372642136
7,CE10_chr1_37343689,0.40396793966101874
8,CE10_chr1_37343689,0.4566477084660148
9,CE10_chr1_37343689,0.5161146120762681
10,CE10_chr1_37343689,0.48102852422975023
11,CE10_chr1_37343689,0.5854560002571321
12,CE10_chr1_37343689,0.5000000001034787
1,CE10_chr1_37374277,0.716839824910122
2,CE10_chr1_37374277,0.44724455802100216
3,CE10_chr1_37374277,0.36183096294088807
4,CE10_chr1_37374277,0.499999999999993
5,CE10_chr1_37374277,0.5103983303959843
6,CE10_chr1_37374277,0.3924343653115396
7,CE10_chr1_37374277,4.063318340321253e-5
8,CE10_chr1_37374277,0.43630028732333037
9,CE10_chr1_37374277,0.5263863543651427
10,CE10_chr1_37374277,0.4573210538081982
11,CE10_chr1_37374277,0.553449587190442
12,CE10_chr1_37374277,0.5000000001034787
1,CE10_chr1_38532033,0.391883242165915
2,CE10_chr1_38532033,0.4887353740835051
3,CE10_chr1_38532033,0.49187697643281597
4,CE10_chr1_38532033,0.4562877621400877
5,CE10_chr1_38532033,0.41508744355343563
6,CE10_chr1_38532033,0.4480892755802248
7,CE10_chr1_38532033,0.4929897524892377
8,CE10_chr1_38532033,0.7512289964106844
9,CE10_chr1_38532033,0.40192447013678617
10,CE10_chr1_38532033,0.4397457185552793
11,CE10_chr1_38532033,0.46615336892456316
12,CE10_chr1_38532033,0.5866523848653409
1,CE10_chr1_38550916,0.9999999982258518
2,CE10_chr1_38550916,2.7365573381390984e-10
3,CE10_chr1_38550916,0.4504520291326471
4,CE10_chr1_38550916,0.5851684066548828
5,CE10_chr1_38550916,0.4379871186536874
6,CE10_chr1_38550916,0.5788664404747701
7,CE10_chr1_38550916,7.742377042169454e-4
8,CE10_chr1_38550916,0.5930812510581701
9,CE10_chr1_38550916,0.49726542302942534
10,CE10_chr1_38550916,0.4803864766340441
11,CE10_chr1_38550916,0.5132278533374763
