Site,Year,SNP_ID,SNP_Freq
North,2010,CE10_chr5_4938528,0.00000000
North,2011,CE10_chr5_4938528,0.00000000
North,2012,CE10_chr5_4938528,0.00000000
North,2013,CE10_chr5_4938528,0.0000000
North,2014,CE10_chr5_4938528,0.00000000
North,2015,CE10_chr5_4938528,0.05172414
North,2016,CE10_chr5_4938528,0.00000000
North,2010,CE10_chr5_25754413,1.00000000
North,2011,CE10_chr5_25754413,1.00000000
North,2012,CE10_chr5_25754413,1.00000000
North,2013,CE10_chr5_25754413,1.0000000
North,2014,CE10_chr5_25754413,1.00000000
North,2015,CE10_chr5_25754413,1.00000000
North,2016,CE10_chr5_25754413,0.98684211
North,2010,CE10_chr5_32758853,1.00000000
North,2011,CE10_chr5_32758853,1.00000000
North,2012,CE10_chr5_32758853,1.00000000
North,2013,CE10_chr5_32758853,1.0000000
North,2014,CE10_chr5_32758853,0.97368421
North,2015,CE10_chr5_32758853,1.00000000
North,2016,CE10_chr5_32758853,0.97368421
North,2010,CE10_chr5_36884454,1.00000000
North,2011,CE10_chr5_36884454,1.00000000
North,2012,CE10_chr5_36884454,1.00000000
North,2013,CE10_chr5_36884454,1.0000000
North,2014,CE10_chr5_36884454,1.00000000
North,2015,CE10_chr5_36884454,1.00000000
North,2016,CE10_chr5_36884454,1.00000000
North,2010,CE10_chr5_44886475,0.47222222
North,2011,CE10_chr5_44886475,0.53571429
North,2012,CE10_chr5_44886475,0.75000000
North,2013,CE10_chr5_44886475,0.3333333
North,2014,CE10_chr5_44886475,0.75000000
North,2015,CE10_chr5_44886475,0.45161290
North,2016,CE10_chr5_44886475,0.47297297
North,2010,CE10_chr6_22959557,1.00000000
North,2011,CE10_chr6_22959557,1.00000000
North,2012,CE10_chr6_22959557,1.00000000
North,2013,CE10_chr6_22959557,1.0000000
North,2014,CE10_chr6_22959557,0.97058824
North,2015,CE10_chr6_22959557,0.96774194
North,2016,CE10_chr6_22959557,0.98684211
North,2010,CE10_chr6_50666229,0.05263158
North,2011,CE10_chr6_50666229,0.03571429
North,2012,CE10_chr6_50666229,0.00000000
North,2013,CE10_chr6_50666229,0.0000000
North,2014,CE10_chr6_50666229,0.05882353
North,2015,CE10_chr6_50666229,0.08620690
North,2016,CE10_chr6_50666229,0.06578947
North,2010,CE10_chr7_7921068,0.08333333
North,2011,CE10_chr7_7921068,0.00000000
North,2012,CE10_chr7_7921068,0.00000000
North,2013,CE10_chr7_7921068,0.0000000
North,2014,CE10_chr7_7921068,0.00000000
North,2015,CE10_chr7_7921068,0.01851852
North,2016,CE10_chr7_7921068,0.00000000
North,2010,CE10_chr7_10794113,0.18421053
North,2011,CE10_chr7_10794113,0.35714286
North,2012,CE10_chr7_10794113,0.34375000
North,2013,CE10_chr7_10794113,0.0000000
North,2014,CE10_chr7_10794113,0.26470588
North,2015,CE10_chr7_10794113,0.10344828
North,2016,CE10_chr7_10794113,0.22972973
North,2010,CE10_chr7_14051435,0.00000000
North,2011,CE10_chr7_14051435,0.00000000
North,2012,CE10_chr7_14051435,0.07142857
North,2013,CE10_chr7_14051435,0.0000000
North,2014,CE10_chr7_14051435,0.00000000
North,2015,CE10_chr7_14051435,0.00000000
North,2016,CE10_chr7_14051435,0.00000000
North,2010,CE10_chr7_19599587,0.02941176
North,2011,CE10_chr7_19599587,0.26923077
North,2012,CE10_chr7_19599587,0.21875000
North,2013,CE10_chr7_19599587,0.0000000
North,2014,CE10_chr7_19599587,0.02941176
North,2015,CE10_chr7_19599587,0.16666667
North,2016,CE10_chr7_19599587,0.08108108
North,2010,CE10_chr7_28855013,0.44444444
North,2011,CE10_chr7_28855013,0.65384615
North,2012,CE10_chr7_28855013,0.37500000
North,2013,CE10_chr7_28855013,0.3333333
North,2014,CE10_chr7_28855013,0.55263158
North,2015,CE10_chr7_28855013,0.45161290
North,2016,CE10_chr7_28855013,0.37837838
North,2010,CE10_chr7_30267458,0.15789474
North,2011,CE10_chr7_30267458,0.11538462
North,2012,CE10_chr7_30267458,0.17857143
North,2013,CE10_chr7_30267458,0.3333333
North,2014,CE10_chr7_30267458,0.13888889
North,2015,CE10_chr7_30267458,0.09677419
North,2016,CE10_chr7_30267458,0.00000000
North,2010,CE10_chr8_2416558,0.15789474
North,2011,CE10_chr8_2416558,0.19230769
North,2012,CE10_chr8_2416558,0.12500000
North,2013,CE10_chr8_2416558,0.5000000
North,2014,CE10_chr8_2416558,0.16666667
North,2015,CE10_chr8_2416558,0.35483871
North,2016,CE10_chr8_2416558,0.14864865
North,2010,CE10_chr8_4874787,1.00000000
North,2011,CE10_chr8_4874787,1.00000000
North,2012,CE10_chr8_4874787,1.00000000
North,2013,CE10_chr8_4874787,1.0000000
North,2014,CE10_chr8_4874787,1.00000000
North,2015,CE10_chr8_4874787,1.00000000
North,2016,CE10_chr8_4874787,1.00000000
North,2010,CE10_chr8_16638720,0.05555556
North,2011,CE10_chr8_16638720,0.00000000
North,2012,CE10_chr8_16638720,0.00000000
North,2013,CE10_chr8_16638720,0.0000000
North,2014,CE10_chr8_16638720,0.06250000
North,2015,CE10_chr8_16638720,0.00000000
North,2016,CE10_chr8_16638720,0.00000000
Centre,2010,CE10_chr1_1146920,0.90000000
Centre,2011,CE10_chr1_1146920,0.7500000
Centre,2012,CE10_chr1_1146920,0.86206897
Centre,2013,CE10_chr1_1146920,0.82500000
Centre,2014,CE10_chr1_1146920,0.95312500
Centre,2015,CE10_chr1_1146920,0.94444444
Centre,2016,CE10_chr1_1146920,0.86842105
Centre,2010,CE10_chr1_6869905,0.70270270
Centre,2011,CE10_chr1_6869905,0.0000000
Centre,2012,CE10_chr1_6869905,0.70000000
Centre,2013,CE10_chr1_6869905,0.66666667
Centre,2014,CE10_chr1_6869905,0.82812500
Centre,2015,CE10_chr1_6869905,0.69444444
Centre,2016,CE10_chr1_6869905,0.73684211
Centre,2010,CE10_chr1_36627981,0.88571429
Centre,2011,CE10_chr1_36627981,1.0000000
Centre,2012,CE10_chr1_36627981,0.93333333
Centre,2013,CE10_chr1_36627981,0.92857143
Centre,2014,CE10_chr1_36627981,0.71875000
Centre,2015,CE10_chr1_36627981,0.97222222
Centre,2016,CE10_chr1_36627981,0.70000000
Centre,2010,CE10_chr1_45553442,0.95945946
Centre,2011,CE10_chr1_45553442,1.0000000
Centre,2012,CE10_chr1_45553442,0.95000000
Centre,2013,CE10_chr1_45553442,1.00000000
Centre,2014,CE10_chr1_45553442,0.98437500
Centre,2015,CE10_chr1_45553442,0.97222222
Centre,2016,CE10_chr1_45553442,1.00000000
Centre,2010,CE10_chr2_22376260,0.22972973
Centre,2011,CE10_chr2_22376260,0.3750000
Centre,2012,CE10_chr2_22376260,0.32758621
Centre,2013,CE10_chr2_22376260,0.25000000
Centre,2014,CE10_chr2_22376260,0.19354839
Centre,2015,CE10_chr2_22376260,0.13888889
Centre,2016,CE10_chr2_22376260,0.18421053
Centre,2010,CE10_chr2_22590823,0.18055556
Centre,2011,CE10_chr2_22590823,0.3750000
Centre,2012,CE10_chr2_22590823,0.31666667
Centre,2013,CE10_chr2_22590823,0.26190476
Centre,2014,CE10_chr2_22590823,0.21875000
Centre,2015,CE10_chr2_22590823,0.14705882
Centre,2016,CE10_chr2_22590823,0.16666667
Centre,2010,CE10_chr2_35269663,0.09722222
Centre,2011,CE10_chr2_35269663,0.7500000
Centre,2012,CE10_chr2_35269663,0.08620690
Centre,2013,CE10_chr2_35269663,0.09523810
Centre,2014,CE10_chr2_35269663,0.16129032
Centre,2015,CE10_chr2_35269663,0.26470588
Centre,2016,CE10_chr2_35269663,0.05882353
Centre,2010,CE10_chr2_37705605,0.52941176
Centre,2011,CE10_chr2_37705605,0.3333333
Centre,2012,CE10_chr2_37705605,0.25862069
Centre,2013,CE10_chr2_37705605,0.50000000
Centre,2014,CE10_chr2_37705605,0.48275862
Centre,2015,CE10_chr2_37705605,0.20588235
Centre,2016,CE10_chr2_37705605,0.42105263
Centre,2010,CE10_chr2_49343526,0.04166667
Centre,2011,CE10_chr2_49343526,0.5000000
Centre,2012,CE10_chr2_49343526,0.18333333
Centre,2013,CE10_chr2_49343526,0.09523810
Centre,2014,CE10_chr2_49343526,0.17187500
Centre,2015,CE10_chr2_49343526,0.41176471
Centre,2016,CE10_chr2_49343526,0.08333333
Centre,2010,CE10_chr3_11451958,0.77777778
Centre,2011,CE10_chr3_11451958,0.6250000
Centre,2012,CE10_chr3_11451958,0.79310345
Centre,2013,CE10_chr3_11451958,0.73684211
Centre,2014,CE10_chr3_11451958,0.71875000
Centre,2015,CE10_chr3_11451958,0.64705882
Centre,2016,CE10_chr3_11451958,0.86842105
Centre,2010,CE10_chr3_12818675,0.40000000
Centre,2011,CE10_chr3_12818675,0.7500000
Centre,2012,CE10_chr3_12818675,0.55172414
Centre,2013,CE10_chr3_12818675,0.45000000
Centre,2014,CE10_chr3_12818675,0.35937500
Centre,2015,CE10_chr3_12818675,0.52941176
Centre,2016,CE10_chr3_12818675,0.55000000
Centre,2010,CE10_chr3_35490852,0.07812500
Centre,2011,CE10_chr3_35490852,0.0000000
Centre,2012,CE10_chr3_35490852,0.11363636
Centre,2013,CE10_chr3_35490852,0.00000000
Centre,2014,CE10_chr3_35490852,0.03571429
Centre,2015,CE10_chr3_35490852,0.00000000
Centre,2016,CE10_chr3_35490852,0.06666667
Centre,2010,CE10_chr3_44861402,0.89189189
Centre,2011,CE10_chr3_44861402,1.0000000
Centre,2012,CE10_chr3_44861402,0.95000000
Centre,2013,CE10_chr3_44861402,1.00000000
Centre,2014,CE10_chr3_44861402,1.00000000
Centre,2015,CE10_chr3_44861402,0.97222222
Centre,2016,CE10_chr3_44861402,0.97500000
Centre,2010,CE10_chr3_48980850,0.17142857
Centre,2011,CE10_chr3_48980850,0.5000000
Centre,2012,CE10_chr3_48980850,0.59615385
Centre,2013,CE10_chr3_48980850,0.31578947
Centre,2014,CE10_chr3_48980850,0.14285714
Centre,2015,CE10_chr3_48980850,0.32352941
Centre,2016,CE10_chr3_48980850,0.19444444
Centre,2010,CE10_chr4_118016,0.74285714
Centre,2011,CE10_chr4_118016,0.3750000
Centre,2012,CE10_chr4_118016,0.78571429
Centre,2013,CE10_chr4_118016,0.78571429
Centre,2014,CE10_chr4_118016,0.81250000
Centre,2015,CE10_chr4_118016,0.72222222
Centre,2016,CE10_chr4_118016,0.82500000
Centre,2010,CE10_chr4_12388759,0.63513514
Centre,2011,CE10_chr4_12388759,0.1250000
Centre,2012,CE10_chr4_12388759,0.50000000
Centre,2013,CE10_chr4_12388759,0.61904762
Centre,2014,CE10_chr4_12388759,0.62500000
Centre,2015,CE10_chr4_12388759,0.41176471
Centre,2016,CE10_chr4_12388759,0.50000000
Centre,2010,CE10_chr4_48519803,1.00000000
Centre,2011,CE10_chr4_48519803,1.0000000
Centre,2012,CE10_chr4_48519803,0.96000000
Centre,2013,CE10_chr4_48519803,1.00000000
Centre,2014,CE10_chr4_48519803,0.96875000
Centre,2015,CE10_chr4_48519803,1.00000000
Centre,2016,CE10_chr4_48519803,0.97368421
Centre,2010,CE10_chr5_3723578,0.62162162
Centre,2011,CE10_chr5_3723578,0.0000000
Centre,2012,CE10_chr5_3723578,0.46551724
Centre,2013,CE10_chr5_3723578,0.57500000
Centre,2014,CE10_chr5_3723578,0.66129032
Centre,2015,CE10_chr5_3723578,0.41666667
Centre,2016,CE10_chr5_3723578,0.57894737
Centre,2010,CE10_chr5_38943954,0.16666667
Centre,2011,CE10_chr5_38943954,0.0000000
Centre,2012,CE10_chr5_38943954,0.05000000
Centre,2013,CE10_chr5_38943954,0.07142857
Centre,2014,CE10_chr5_38943954,0.08620690
Centre,2015,CE10_chr5_38943954,0.02941176
Centre,2016,CE10_chr5_38943954,0.07894737
Centre,2010,CE10_chr5_39033335,0.52941176
Centre,2011,CE10_chr5_39033335,0.0000000
Centre,2012,CE10_chr5_39033335,0.46428571
Centre,2013,CE10_chr5_39033335,0.54761905
Centre,2014,CE10_chr5_39033335,0.51666667
Centre,2015,CE10_chr5_39033335,0.30555556
Centre,2016,CE10_chr5_39033335,0.30000000
Centre,2010,CE10_chr5_43324133,0.01470588
Centre,2011,CE10_chr5_43324133,0.0000000
Centre,2012,CE10_chr5_43324133,0.08928571
Centre,2013,CE10_chr5_43324133,0.00000000
Centre,2014,CE10_chr5_43324133,0.00000000
Centre,2015,CE10_chr5_43324133,0.03125000
Centre,2016,CE10_chr5_43324133,0.00000000
Centre,2010,CE10_chr6_4608147,0.70370370
Centre,2011,CE10_chr6_4608147,0.1666667
Centre,2012,CE10_chr6_4608147,0.50000000
Centre,2013,CE10_chr6_4608147,0.64285714
Centre,2014,CE10_chr6_4608147,0.67307692
Centre,2015,CE10_chr6_4608147,0.50000000
Centre,2016,CE10_chr6_4608147,0.73529412
Centre,2010,CE10_chr6_6427728,0.20588235
Centre,2011,CE10_chr6_6427728,1.0000000
Centre,2012,CE10_chr6_6427728,0.11538462
Centre,2013,CE10_chr6_6427728,0.20000000
Centre,2014,CE10_chr6_6427728,0.20967742
Centre,2015,CE10_chr6_6427728,0.25000000
Centre,2016,CE10_chr6_6427728,0.05000000
Centre,2010,CE10_chr6_6895711,0.72972973
Centre,2011,CE10_chr6_6895711,0.7500000
Centre,2012,CE10_chr6_6895711,0.53333333
Centre,2013,CE10_chr6_6895711,0.72500000
Centre,2014,CE10_chr6_6895711,0.68750000
Centre,2015,CE10_chr6_6895711,0.36111111
Centre,2016,CE10_chr6_6895711,0.65000000
Centre,2010,CE10_chr6_23793590,1.00000000
Centre,2011,CE10_chr6_23793590,1.0000000
Centre,2012,CE10_chr6_23793590,1.00000000
Centre,2013,CE10_chr6_23793590,1.00000000
Centre,2014,CE10_chr6_23793590,1.00000000
Centre,2015,CE10_chr6_23793590,1.00000000
Centre,2016,CE10_chr6_23793590,1.00000000
Centre,2010,CE10_chr6_51901982,0.38888889
Centre,2011,CE10_chr6_51901982,0.7500000
Centre,2012,CE10_chr6_51901982,0.35714286
Centre,2013,CE10_chr6_51901982,0.50000000
Centre,2014,CE10_chr6_51901982,0.50000000
Centre,2015,CE10_chr6_51901982,0.47058824
Centre,2016,CE10_chr6_51901982,0.61111111
Centre,2010,CE10_chr7_694458,0.86666667
Centre,2011,CE10_chr7_694458,1.0000000
Centre,2012,CE10_chr7_694458,0.62500000
Centre,2013,CE10_chr7_694458,0.77777778
Centre,2014,CE10_chr7_694458,0.90000000
Centre,2015,CE10_chr7_694458,0.78571429
Centre,2016,CE10_chr7_694458,0.80000000
Centre,2010,CE10_chr7_12886886,0.33783784
Centre,2011,CE10_chr7_12886886,0.0000000
Centre,2012,CE10_chr7_12886886,0.28333333
Centre,2013,CE10_chr7_12886886,0.45238095
Centre,2014,CE10_chr7_12886886,0.33333333
Centre,2015,CE10_chr7_12886886,0.33333333
Centre,2016,CE10_chr7_12886886,0.27500000
Centre,2010,CE10_chr7_13606186,0.16666667
Centre,2011,CE10_chr7_13606186,0.1250000
Centre,2012,CE10_chr7_13606186,0.24137931
Centre,2013,CE10_chr7_13606186,0.16666667
Centre,2014,CE10_chr7_13606186,0.28125000
Centre,2015,CE10_chr7_13606186,0.25000000
Centre,2016,CE10_chr7_13606186,0.23684211
Centre,2010,CE10_chr7_18331092,1.00000000
Centre,2011,CE10_chr7_18331092,1.0000000
Centre,2012,CE10_chr7_18331092,1.00000000
Centre,2013,CE10_chr7_18331092,1.00000000
Centre,2014,CE10_chr7_18331092,1.00000000
Centre,2015,CE10_chr7_18331092,1.00000000
Centre,2016,CE10_chr7_18331092,1.00000000
Centre,2010,CE10_chr7_41069787,0.17142857
Centre,2011,CE10_chr7_41069787,0.0000000
Centre,2012,CE10_chr7_41069787,0.25000000
Centre,2013,CE10_chr7_41069787,0.26190476
Centre,2014,CE10_chr7_41069787,0.18333333
Centre,2015,CE10_chr7_41069787,0.11111111
Centre,2016,CE10_chr7_41069787,0.28947368
Centre,2010,CE10_chr8_2532023,0.55405405
Centre,2011,CE10_chr8_2532023,0.7500000
Centre,2012,CE10_chr8_2532023,0.58333333
Centre,2013,CE10_chr8_2532023,0.71428571
Centre,2014,CE10_chr8_2532023,0.67187500
Centre,2015,CE10_chr8_2532023,0.58333333
Centre,2016,CE10_chr8_2532023,0.45000000
Centre,2010,CE10_chr8_7774942,0.05555556
Centre,2011,CE10_chr8_7774942,0.0000000
Centre,2012,CE10_chr8_7774942,0.03448276
Centre,2013,CE10_chr8_7774942,0.00000000
Centre,2014,CE10_chr8_7774942,0.00000000
Centre,2015,CE10_chr8_7774942,0.00000000
Centre,2016,CE10_chr8_7774942,0.00000000
Centre,2010,CE10_chr8_13746066,0.65714286
Centre,2011,CE10_chr8_13746066,0.1250000
Centre,2012,CE10_chr8_13746066,0.74137931
Centre,2013,CE10_chr8_13746066,0.66666667
Centre,2014,CE10_chr8_13746066,0.75000000
Centre,2015,CE10_chr8_13746066,0.58333333
Centre,2016,CE10_chr8_13746066,0.76315789
Centre,2010,CE10_chr8_28922890,0.01388889
Centre,2011,CE10_chr8_28922890,0.0000000
Centre,2012,CE10_chr8_28922890,0.08333333
Centre,2013,CE10_chr8_28922890,0.07500000
Centre,2014,CE10_chr8_28922890,0.01612903
Centre,2015,CE10_chr8_28922890,0.05555556
Centre,2016,CE10_chr8_28922890,0.00000000
Centre,2010,CE10_chr8_37953187,0.29729730
Centre,2011,CE10_chr8_37953187,1.0000000
Centre,2012,CE10_chr8_37953187,0.27777778
Centre,2013,CE10_chr8_37953187,0.45000000
Centre,2014,CE10_chr8_37953187,0.29687500
Centre,2015,CE10_chr8_37953187,0.47222222
Centre,2016,CE10_chr8_37953187,0.38235294
Centre,2010,CE10_chr8_45205095,0.15714286
Centre,2011,CE10_chr8_45205095,0.2500000
Centre,2012,CE10_chr8_45205095,0.10344828
Centre,2013,CE10_chr8_45205095,0.30952381
Centre,2014,CE10_chr8_45205095,0.12068966
Centre,2015,CE10_chr8_45205095,0.41666667
Centre,2016,CE10_chr8_45205095,0.21052632
South,2010,CE10_chr1_2530437,0.66666667
South,2011,CE10_chr1_2530437,0.71052632
South,2012,CE10_chr1_2530437,0.33333333
South,2013,CE10_chr1_2530437,0.70833333
South,2014,CE10_chr1_2530437,0.66666667
South,2015,CE10_chr1_2530437,0.8333333
South,2016,CE10_chr1_2530437,0.9285714
South,2010,CE10_chr1_7409176,0.81818182
South,2011,CE10_chr1_7409176,0.76315789
South,2012,CE10_chr1_7409176,1.00000000
South,2013,CE10_chr1_7409176,0.83333333
South,2014,CE10_chr1_7409176,1.00000000
South,2015,CE10_chr1_7409176,0.8750000
South,2016,CE10_chr1_7409176,1.0000000
South,2010,CE10_chr1_13047584,0.08695652
South,2011,CE10_chr1_13047584,0.07500000
South,2012,CE10_chr1_13047584,0.00000000
South,2013,CE10_chr1_13047584,0.00000000
South,2014,CE10_chr1_13047584,0.10526316
South,2015,CE10_chr1_13047584,0.0000000
South,2016,CE10_chr1_13047584,0.0000000
South,2010,CE10_chr1_24006611,1.00000000
South,2011,CE10_chr1_24006611,1.00000000
South,2012,CE10_chr1_24006611,NA
South,2013,CE10_chr1_24006611,1.00000000
South,2014,CE10_chr1_24006611,1.00000000
South,2015,CE10_chr1_24006611,NA
South,2016,CE10_chr1_24006611,NA
South,2010,CE10_chr1_36595918,1.00000000
South,2011,CE10_chr1_36595918,1.00000000
South,2012,CE10_chr1_36595918,1.00000000
South,2013,CE10_chr1_36595918,1.00000000
South,2014,CE10_chr1_36595918,1.00000000
South,2015,CE10_chr1_36595918,1.0000000
South,2016,CE10_chr1_36595918,1.0000000
South,2010,CE10_chr1_37589508,0.08333333
South,2011,CE10_chr1_37589508,0.07894737
South,2012,CE10_chr1_37589508,0.00000000
South,2013,CE10_chr1_37589508,0.08333333
South,2014,CE10_chr1_37589508,0.05263158
South,2015,CE10_chr1_37589508,0.0000000
South,2016,CE10_chr1_37589508,0.1666667
South,2010,CE10_chr2_8687403,0.79166667
South,2011,CE10_chr2_8687403,0.83333333
South,2012,CE10_chr2_8687403,NA
South,2013,CE10_chr2_8687403,1.00000000
South,2014,CE10_chr2_8687403,0.72727273
South,2015,CE10_chr2_8687403,1.0000000
South,2016,CE10_chr2_8687403,0.8750000
South,2010,CE10_chr2_43733283,0.93750000
South,2011,CE10_chr2_43733283,1.00000000
South,2012,CE10_chr2_43733283,NA
South,2013,CE10_chr2_43733283,1.00000000
South,2014,CE10_chr2_43733283,0.80000000
South,2015,CE10_chr2_43733283,0.9000000
South,2016,CE10_chr2_43733283,0.8333333
South,2010,CE10_chr3_538965,1.00000000
South,2011,CE10_chr3_538965,1.00000000
South,2012,CE10_chr3_538965,1.00000000
South,2013,CE10_chr3_538965,1.00000000
South,2014,CE10_chr3_538965,1.00000000
South,2015,CE10_chr3_538965,1.0000000
South,2016,CE10_chr3_538965,0.9166667
South,2010,CE10_chr3_5224954,0.77272727
South,2011,CE10_chr3_5224954,0.90000000
South,2012,CE10_chr3_5224954,1.00000000
South,2013,CE10_chr3_5224954,0.86363636
South,2014,CE10_chr3_5224954,0.79411765
