Site,Year,SNP_ID,SNP_Freq
1,2010,CE10_chr1_8312869,0.83333333
1,2011,CE10_chr1_8312869,0.50000000
1,2012,CE10_chr1_8312869,0.00000000
1,2013,CE10_chr1_8312869,NA
1,2014,CE10_chr1_8312869,1.00000000
1,2010,CE10_chr1_8815296,1.00000000
1,2011,CE10_chr1_8815296,1.00000000
1,2012,CE10_chr1_8815296,1.00000000
1,2013,CE10_chr1_8815296,1.00000000
1,2014,CE10_chr1_8815296,1.00000000
1,2010,CE10_chr1_9306681,0.72222222
1,2011,CE10_chr1_9306681,0.71428571
1,2012,CE10_chr1_9306681,0.50000000
1,2013,CE10_chr1_9306681,0.80000000
1,2014,CE10_chr1_9306681,0.66666667
1,2010,CE10_chr1_9799203,0.00000000
1,2011,CE10_chr1_9799203,0.00000000
1,2012,CE10_chr1_9799203,0.00000000
1,2013,CE10_chr1_9799203,0.00000000
1,2014,CE10_chr1_9799203,0.00000000
1,2010,CE10_chr1_9892624,1.00000000
1,2011,CE10_chr1_9892624,1.00000000
1,2012,CE10_chr1_9892624,1.00000000
1,2013,CE10_chr1_9892624,1.00000000
1,2014,CE10_chr1_9892624,1.00000000
1,2010,CE10_chr1_11216018,1.00000000
1,2011,CE10_chr1_11216018,1.00000000
1,2012,CE10_chr1_11216018,1.00000000
1,2013,CE10_chr1_11216018,1.00000000
1,2014,CE10_chr1_11216018,1.00000000
1,2010,CE10_chr1_12719397,0.00000000
1,2011,CE10_chr1_12719397,0.00000000
1,2012,CE10_chr1_12719397,0.00000000
1,2013,CE10_chr1_12719397,0.00000000
1,2014,CE10_chr1_12719397,0.00000000
1,2010,CE10_chr1_14703533,0.75000000
1,2011,CE10_chr1_14703533,0.78571429
1,2012,CE10_chr1_14703533,0.66666667
1,2013,CE10_chr1_14703533,0.66666667
1,2014,CE10_chr1_14703533,0.83333333
1,2010,CE10_chr1_15016551,0.50000000
1,2011,CE10_chr1_15016551,NA
1,2012,CE10_chr1_15016551,NA
1,2013,CE10_chr1_15016551,0.50000000
1,2014,CE10_chr1_15016551,0.00000000
1,2010,CE10_chr1_15100620,0.61111111
1,2011,CE10_chr1_15100620,0.71428571
1,2012,CE10_chr1_15100620,0.58333333
1,2013,CE10_chr1_15100620,0.90000000
1,2014,CE10_chr1_15100620,0.80000000
1,2010,CE10_chr1_15826972,0.91666667
1,2011,CE10_chr1_15826972,0.90000000
1,2012,CE10_chr1_15826972,1.00000000
1,2013,CE10_chr1_15826972,1.00000000
1,2014,CE10_chr1_15826972,1.00000000
1,2010,CE10_chr1_16222058,0.88888889
1,2011,CE10_chr1_16222058,1.00000000
1,2012,CE10_chr1_16222058,1.00000000
1,2013,CE10_chr1_16222058,1.00000000
1,2014,CE10_chr1_16222058,1.00000000
1,2010,CE10_chr1_16223945,0.22222222
1,2011,CE10_chr1_16223945,0.00000000
1,2012,CE10_chr1_16223945,0.00000000
1,2013,CE10_chr1_16223945,0.20000000
1,2014,CE10_chr1_16223945,0.00000000
1,2010,CE10_chr1_16279275,0.83333333
1,2011,CE10_chr1_16279275,NA
1,2012,CE10_chr1_16279275,NA
1,2013,CE10_chr1_16279275,1.00000000
1,2014,CE10_chr1_16279275,NA
1,2010,CE10_chr1_16504763,0.77777778
1,2011,CE10_chr1_16504763,1.00000000
1,2012,CE10_chr1_16504763,1.00000000
1,2013,CE10_chr1_16504763,1.00000000
1,2014,CE10_chr1_16504763,1.00000000
1,2010,CE10_chr1_17685419,0.25000000
1,2011,CE10_chr1_17685419,0.00000000
1,2012,CE10_chr1_17685419,0.00000000
1,2013,CE10_chr1_17685419,0.16666667
1,2014,CE10_chr1_17685419,0.05000000
1,2010,CE10_chr1_18209779,0.88888889
1,2011,CE10_chr1_18209779,1.00000000
1,2012,CE10_chr1_18209779,1.00000000
1,2013,CE10_chr1_18209779,1.00000000
1,2014,CE10_chr1_18209779,1.00000000
1,2010,CE10_chr1_19529520,0.31250000
1,2011,CE10_chr1_19529520,0.00000000
1,2012,CE10_chr1_19529520,0.00000000
1,2013,CE10_chr1_19529520,0.25000000
1,2014,CE10_chr1_19529520,0.00000000
1,2010,CE10_chr1_19902596,0.05555556
1,2011,CE10_chr1_19902596,0.00000000
1,2012,CE10_chr1_19902596,0.00000000
1,2013,CE10_chr1_19902596,0.16666667
1,2014,CE10_chr1_19902596,0.00000000
1,2010,CE10_chr1_22745150,0.06250000
1,2011,CE10_chr1_22745150,0.00000000
1,2012,CE10_chr1_22745150,0.00000000
1,2013,CE10_chr1_22745150,0.00000000
1,2014,CE10_chr1_22745150,0.00000000
1,2010,CE10_chr1_24070719,0.94444444
1,2011,CE10_chr1_24070719,1.00000000
1,2012,CE10_chr1_24070719,1.00000000
1,2013,CE10_chr1_24070719,1.00000000
1,2014,CE10_chr1_24070719,1.00000000
1,2010,CE10_chr1_24104948,0.33333333
1,2011,CE10_chr1_24104948,0.00000000
1,2012,CE10_chr1_24104948,0.00000000
1,2013,CE10_chr1_24104948,0.16666667
1,2014,CE10_chr1_24104948,0.06250000
1,2010,CE10_chr1_25989431,0.22222222
1,2011,CE10_chr1_25989431,0.00000000
1,2012,CE10_chr1_25989431,0.00000000
1,2013,CE10_chr1_25989431,0.16666667
1,2014,CE10_chr1_25989431,0.00000000
1,2010,CE10_chr1_27249725,0.11111111
1,2011,CE10_chr1_27249725,0.00000000
1,2012,CE10_chr1_27249725,0.00000000
1,2013,CE10_chr1_27249725,0.20000000
1,2014,CE10_chr1_27249725,0.00000000
1,2010,CE10_chr1_27738891,0.22222222
1,2011,CE10_chr1_27738891,0.00000000
1,2012,CE10_chr1_27738891,0.00000000
1,2013,CE10_chr1_27738891,0.20000000
1,2014,CE10_chr1_27738891,0.05555556
1,2010,CE10_chr1_29974041,0.22222222
1,2011,CE10_chr1_29974041,0.00000000
1,2012,CE10_chr1_29974041,0.00000000
1,2013,CE10_chr1_29974041,0.16666667
1,2014,CE10_chr1_29974041,0.00000000
1,2010,CE10_chr1_31992699,0.66666667
1,2011,CE10_chr1_31992699,0.42857143
1,2012,CE10_chr1_31992699,0.50000000
1,2013,CE10_chr1_31992699,0.58333333
1,2014,CE10_chr1_31992699,0.11111111
1,2010,CE10_chr1_32270164,0.77777778
1,2011,CE10_chr1_32270164,0.78571429
1,2012,CE10_chr1_32270164,0.50000000
1,2013,CE10_chr1_32270164,0.66666667
1,2014,CE10_chr1_32270164,0.85000000
1,2010,CE10_chr1_33010198,0.05555556
1,2011,CE10_chr1_33010198,0.00000000
1,2012,CE10_chr1_33010198,0.00000000
1,2013,CE10_chr1_33010198,0.20000000
1,2014,CE10_chr1_33010198,0.07142857
1,2010,CE10_chr1_34853182,0.27777778
1,2011,CE10_chr1_34853182,0.30000000
1,2012,CE10_chr1_34853182,0.50000000
1,2013,CE10_chr1_34853182,0.41666667
1,2014,CE10_chr1_34853182,0.41666667
1,2010,CE10_chr1_35265936,0.81250000
1,2011,CE10_chr1_35265936,0.64285714
1,2012,CE10_chr1_35265936,0.50000000
1,2013,CE10_chr1_35265936,0.75000000
1,2014,CE10_chr1_35265936,0.65000000
1,2010,CE10_chr1_36029236,1.00000000
1,2011,CE10_chr1_36029236,1.00000000
1,2012,CE10_chr1_36029236,1.00000000
1,2013,CE10_chr1_36029236,1.00000000
1,2014,CE10_chr1_36029236,1.00000000
1,2010,CE10_chr1_36178453,0.16666667
1,2011,CE10_chr1_36178453,0.00000000
1,2012,CE10_chr1_36178453,0.00000000
1,2013,CE10_chr1_36178453,0.10000000
1,2014,CE10_chr1_36178453,0.00000000
1,2010,CE10_chr1_36297713,0.75000000
1,2011,CE10_chr1_36297713,0.85714286
1,2012,CE10_chr1_36297713,0.75000000
1,2013,CE10_chr1_36297713,0.91666667
1,2014,CE10_chr1_36297713,0.95000000
1,2010,CE10_chr1_36801755,0.81250000
1,2011,CE10_chr1_36801755,0.64285714
1,2012,CE10_chr1_36801755,0.58333333
1,2013,CE10_chr1_36801755,0.50000000
1,2014,CE10_chr1_36801755,0.55000000
1,2010,CE10_chr1_37651481,1.00000000
1,2011,CE10_chr1_37651481,1.00000000
1,2012,CE10_chr1_37651481,1.00000000
1,2013,CE10_chr1_37651481,1.00000000
1,2014,CE10_chr1_37651481,1.00000000
1,2010,CE10_chr1_38611073,0.87500000
1,2011,CE10_chr1_38611073,0.92857143
1,2012,CE10_chr1_38611073,0.91666667
1,2013,CE10_chr1_38611073,0.75000000
1,2014,CE10_chr1_38611073,1.00000000
1,2010,CE10_chr1_38849445,0.94444444
1,2011,CE10_chr1_38849445,1.00000000
1,2012,CE10_chr1_38849445,1.00000000
1,2013,CE10_chr1_38849445,1.00000000
1,2014,CE10_chr1_38849445,1.00000000
1,2010,CE10_chr1_39137115,0.88888889
1,2011,CE10_chr1_39137115,0.92857143
1,2012,CE10_chr1_39137115,1.00000000
1,2013,CE10_chr1_39137115,0.91666667
1,2014,CE10_chr1_39137115,1.00000000
1,2010,CE10_chr1_39656433,0.88888889
1,2011,CE10_chr1_39656433,1.00000000
1,2012,CE10_chr1_39656433,1.00000000
1,2013,CE10_chr1_39656433,1.00000000
1,2014,CE10_chr1_39656433,1.00000000
1,2010,CE10_chr1_40235162,0.88888889
1,2011,CE10_chr1_40235162,0.71428571
1,2012,CE10_chr1_40235162,0.58333333
1,2013,CE10_chr1_40235162,0.83333333
1,2014,CE10_chr1_40235162,0.50000000
1,2010,CE10_chr1_40980599,1.00000000
1,2011,CE10_chr1_40980599,1.00000000
1,2012,CE10_chr1_40980599,1.00000000
1,2013,CE10_chr1_40980599,1.00000000
1,2014,CE10_chr1_40980599,1.00000000
1,2010,CE10_chr1_42313739,0.87500000
1,2011,CE10_chr1_42313739,0.91666667
1,2012,CE10_chr1_42313739,0.87500000
1,2013,CE10_chr1_42313739,0.90000000
1,2014,CE10_chr1_42313739,0.83333333
1,2010,CE10_chr1_42679087,0.05555556
1,2011,CE10_chr1_42679087,0.14285714
1,2012,CE10_chr1_42679087,0.00000000
1,2013,CE10_chr1_42679087,0.00000000
1,2014,CE10_chr1_42679087,0.15000000
1,2010,CE10_chr1_43057096,0.50000000
1,2011,CE10_chr1_43057096,0.28571429
1,2012,CE10_chr1_43057096,0.58333333
1,2013,CE10_chr1_43057096,0.33333333
1,2014,CE10_chr1_43057096,0.16666667
1,2010,CE10_chr1_43679583,0.77777778
1,2011,CE10_chr1_43679583,0.64285714
1,2012,CE10_chr1_43679583,0.91666667
1,2013,CE10_chr1_43679583,0.83333333
1,2014,CE10_chr1_43679583,0.75000000
1,2010,CE10_chr1_43688277,0.50000000
1,2011,CE10_chr1_43688277,0.28571429
1,2012,CE10_chr1_43688277,0.33333333
1,2013,CE10_chr1_43688277,0.25000000
1,2014,CE10_chr1_43688277,0.60000000
1,2010,CE10_chr1_44981304,0.90000000
1,2011,CE10_chr1_44981304,0.75000000
1,2012,CE10_chr1_44981304,1.00000000
1,2013,CE10_chr1_44981304,1.00000000
1,2014,CE10_chr1_44981304,NA
1,2010,CE10_chr1_45810564,1.00000000
1,2011,CE10_chr1_45810564,1.00000000
1,2012,CE10_chr1_45810564,1.00000000
1,2013,CE10_chr1_45810564,1.00000000
1,2014,CE10_chr1_45810564,1.00000000
1,2010,CE10_chr2_860113,0.07142857
1,2011,CE10_chr2_860113,0.00000000
1,2012,CE10_chr2_860113,0.00000000
1,2013,CE10_chr2_860113,0.00000000
1,2014,CE10_chr2_860113,0.00000000
1,2010,CE10_chr2_2664100,1.00000000
1,2011,CE10_chr2_2664100,NA
1,2012,CE10_chr2_2664100,NA
1,2013,CE10_chr2_2664100,1.00000000
1,2014,CE10_chr2_2664100,NA
1,2010,CE10_chr2_2814304,0.72222222
1,2011,CE10_chr2_2814304,0.57142857
1,2012,CE10_chr2_2814304,0.50000000
1,2013,CE10_chr2_2814304,0.50000000
1,2014,CE10_chr2_2814304,0.70000000
1,2010,CE10_chr2_3246551,0.62500000
1,2011,CE10_chr2_3246551,0.83333333
1,2012,CE10_chr2_3246551,0.16666667
1,2013,CE10_chr2_3246551,0.70000000
1,2014,CE10_chr2_3246551,0.05000000
1,2010,CE10_chr2_3305180,0.78571429
1,2011,CE10_chr2_3305180,0.80000000
1,2012,CE10_chr2_3305180,0.66666667
1,2013,CE10_chr2_3305180,0.66666667
1,2014,CE10_chr2_3305180,0.85714286
1,2010,CE10_chr2_3872977,1.00000000
1,2011,CE10_chr2_3872977,0.92857143
1,2012,CE10_chr2_3872977,1.00000000
1,2013,CE10_chr2_3872977,0.75000000
1,2014,CE10_chr2_3872977,1.00000000
1,2010,CE10_chr2_4225907,0.72222222
1,2011,CE10_chr2_4225907,0.66666667
1,2012,CE10_chr2_4225907,0.66666667
1,2013,CE10_chr2_4225907,0.58333333
1,2014,CE10_chr2_4225907,0.70000000
1,2010,CE10_chr2_4558676,0.81250000
1,2011,CE10_chr2_4558676,0.50000000
1,2012,CE10_chr2_4558676,0.41666667
1,2013,CE10_chr2_4558676,0.60000000
1,2014,CE10_chr2_4558676,0.66666667
1,2010,CE10_chr2_5388403,0.12500000
1,2011,CE10_chr2_5388403,0.07142857
1,2012,CE10_chr2_5388403,0.16666667
1,2013,CE10_chr2_5388403,0.25000000
1,2014,CE10_chr2_5388403,0.00000000
1,2010,CE10_chr2_5632835,0.07142857
1,2011,CE10_chr2_5632835,0.33333333
1,2012,CE10_chr2_5632835,0.10000000
1,2013,CE10_chr2_5632835,0.20000000
1,2014,CE10_chr2_5632835,0.08333333
1,2010,CE10_chr2_5805443,0.75000000
1,2011,CE10_chr2_5805443,0.57142857
1,2012,CE10_chr2_5805443,0.50000000
1,2013,CE10_chr2_5805443,0.41666667
1,2014,CE10_chr2_5805443,0.50000000
1,2010,CE10_chr2_5876500,0.78571429
1,2011,CE10_chr2_5876500,0.07142857
1,2012,CE10_chr2_5876500,0.50000000
1,2013,CE10_chr2_5876500,0.66666667
1,2014,CE10_chr2_5876500,0.61111111
1,2010,CE10_chr2_6031134,1.00000000
1,2011,CE10_chr2_6031134,1.00000000
1,2012,CE10_chr2_6031134,1.00000000
1,2013,CE10_chr2_6031134,1.00000000
1,2014,CE10_chr2_6031134,1.00000000
1,2010,CE10_chr2_7847396,0.71428571
1,2011,CE10_chr2_7847396,0.92857143
1,2012,CE10_chr2_7847396,0.66666667
1,2013,CE10_chr2_7847396,0.66666667
1,2014,CE10_chr2_7847396,0.80000000
1,2010,CE10_chr2_9659449,1.00000000
1,2011,CE10_chr2_9659449,1.00000000
1,2012,CE10_chr2_9659449,1.00000000
1,2013,CE10_chr2_9659449,1.00000000
1,2014,CE10_chr2_9659449,1.00000000
1,2010,CE10_chr2_9775489,0.06250000
1,2011,CE10_chr2_9775489,0.00000000
1,2012,CE10_chr2_9775489,0.00000000
1,2013,CE10_chr2_9775489,0.16666667
1,2014,CE10_chr2_9775489,0.00000000
1,2010,CE10_chr2_11251240,1.00000000
1,2011,CE10_chr2_11251240,1.00000000
1,2012,CE10_chr2_11251240,1.00000000
1,2013,CE10_chr2_11251240,1.00000000
1,2014,CE10_chr2_11251240,1.00000000
1,2010,CE10_chr2_11445587,0.72222222
1,2011,CE10_chr2_11445587,0.66666667
1,2012,CE10_chr2_11445587,0.58333333
1,2013,CE10_chr2_11445587,0.83333333
1,2014,CE10_chr2_11445587,0.65000000
1,2010,CE10_chr2_13176841,0.12500000
1,2011,CE10_chr2_13176841,0.00000000
1,2012,CE10_chr2_13176841,0.00000000
1,2013,CE10_chr2_13176841,0.16666667
1,2014,CE10_chr2_13176841,0.00000000
1,2010,CE10_chr2_13682456,1.00000000
1,2011,CE10_chr2_13682456,1.00000000
1,2012,CE10_chr2_13682456,1.00000000
1,2013,CE10_chr2_13682456,1.00000000
1,2014,CE10_chr2_13682456,1.00000000
1,2010,CE10_chr2_13826957,0.88888889
1,2011,CE10_chr2_13826957,0.92857143
1,2012,CE10_chr2_13826957,1.00000000
1,2013,CE10_chr2_13826957,1.00000000
1,2014,CE10_chr2_13826957,1.00000000
1,2010,CE10_chr2_14065069,0.72222222
1,2011,CE10_chr2_14065069,0.57142857
1,2012,CE10_chr2_14065069,0.00000000
1,2013,CE10_chr2_14065069,0.41666667
1,2014,CE10_chr2_14065069,0.44444444
1,2010,CE10_chr2_14199463,0.00000000
1,2011,CE10_chr2_14199463,NA
1,2012,CE10_chr2_14199463,NA
1,2013,CE10_chr2_14199463,1.00000000
1,2014,CE10_chr2_14199463,NA
1,2010,CE10_chr2_14508119,0.00000000
1,2011,CE10_chr2_14508119,0.00000000
1,2012,CE10_chr2_14508119,0.00000000
1,2013,CE10_chr2_14508119,0.50000000
1,2014,CE10_chr2_14508119,NA
1,2010,CE10_chr2_14811464,0.77777778
1,2011,CE10_chr2_14811464,0.35714286
1,2012,CE10_chr2_14811464,0.25000000
1,2013,CE10_chr2_14811464,0.20000000
1,2014,CE10_chr2_14811464,0.05000000
1,2010,CE10_chr2_15191849,0.83333333
1,2011,CE10_chr2_15191849,0.64285714
1,2012,CE10_chr2_15191849,0.75000000
1,2013,CE10_chr2_15191849,0.91666667
1,2014,CE10_chr2_15191849,1.00000000
1,2010,CE10_chr2_15470881,0.83333333
1,2011,CE10_chr2_15470881,0.64285714
1,2012,CE10_chr2_15470881,0.75000000
1,2013,CE10_chr2_15470881,0.66666667
1,2014,CE10_chr2_15470881,0.45000000
1,2010,CE10_chr2_15536515,1.00000000
1,2011,CE10_chr2_15536515,1.00000000
1,2012,CE10_chr2_15536515,1.00000000
1,2013,CE10_chr2_15536515,1.00000000
1,2014,CE10_chr2_15536515,1.00000000
1,2010,CE10_chr2_15715503,0.58333333
1,2011,CE10_chr2_15715503,0.62500000
1,2012,CE10_chr2_15715503,0.33333333
1,2013,CE10_chr2_15715503,0.70000000
1,2014,CE10_chr2_15715503,0.78571429
1,2010,CE10_chr2_16215679,0.88888889
1,2011,CE10_chr2_16215679,1.00000000
1,2012,CE10_chr2_16215679,1.00000000
1,2013,CE10_chr2_16215679,0.91666667
1,2014,CE10_chr2_16215679,1.00000000
1,2010,CE10_chr2_17249712,1.00000000
1,2011,CE10_chr2_17249712,1.00000000
1,2012,CE10_chr2_17249712,1.00000000
1,2013,CE10_chr2_17249712,1.00000000
1,2014,CE10_chr2_17249712,1.00000000
1,2010,CE10_chr2_18625715,1.00000000
1,2011,CE10_chr2_18625715,1.00000000
1,2012,CE10_chr2_18625715,1.00000000
1,2013,CE10_chr2_18625715,1.00000000
1,2014,CE10_chr2_18625715,1.00000000
1,2010,CE10_chr2_19206040,0.61111111
1,2011,CE10_chr2_19206040,0.21428571
1,2012,CE10_chr2_19206040,0.16666667
1,2013,CE10_chr2_19206040,0.58333333
1,2014,CE10_chr2_19206040,0.44444444
1,2010,CE10_chr2_20085007,1.00000000
1,2011,CE10_chr2_20085007,1.00000000
1,2012,CE10_chr2_20085007,1.00000000
1,2013,CE10_chr2_20085007,1.00000000
1,2014,CE10_chr2_20085007,1.00000000
1,2010,CE10_chr2_20511496,0.00000000
1,2011,CE10_chr2_20511496,0.00000000
1,2012,CE10_chr2_20511496,0.00000000
1,2013,CE10_chr2_20511496,0.16666667
1,2014,CE10_chr2_20511496,0.05000000
1,2010,CE10_chr2_21764407,0.18750000
1,2011,CE10_chr2_21764407,0.00000000
1,2012,CE10_chr2_21764407,0.00000000
1,2013,CE10_chr2_21764407,0.20000000
1,2014,CE10_chr2_21764407,0.00000000
1,2010,CE10_chr2_22320958,1.00000000
1,2011,CE10_chr2_22320958,1.00000000
1,2012,CE10_chr2_22320958,1.00000000
1,2013,CE10_chr2_22320958,1.00000000
1,2014,CE10_chr2_22320958,1.00000000
1,2010,CE10_chr2_23306581,0.83333333
1,2011,CE10_chr2_23306581,1.00000000
1,2012,CE10_chr2_23306581,1.00000000
1,2013,CE10_chr2_23306581,0.83333333
1,2014,CE10_chr2_23306581,1.00000000
1,2010,CE10_chr2_25974334,1.00000000
1,2011,CE10_chr2_25974334,1.00000000
1,2012,CE10_chr2_25974334,1.00000000
1,2013,CE10_chr2_25974334,1.00000000
1,2014,CE10_chr2_25974334,1.00000000
1,2010,CE10_chr2_26117576,0.05555556
1,2011,CE10_chr2_26117576,0.00000000
1,2012,CE10_chr2_26117576,0.00000000
1,2013,CE10_chr2_26117576,0.00000000
1,2014,CE10_chr2_26117576,0.00000000
1,2010,CE10_chr2_28572283,1.00000000
1,2011,CE10_chr2_28572283,1.00000000
1,2012,CE10_chr2_28572283,0.87500000
1,2013,CE10_chr2_28572283,1.00000000
1,2014,CE10_chr2_28572283,1.00000000
1,2010,CE10_chr2_34045980,1.00000000
1,2011,CE10_chr2_34045980,1.00000000
1,2012,CE10_chr2_34045980,1.00000000
1,2013,CE10_chr2_34045980,1.00000000
1,2014,CE10_chr2_34045980,1.00000000
1,2010,CE10_chr2_34782013,1.00000000
1,2011,CE10_chr2_34782013,1.00000000
1,2012,CE10_chr2_34782013,1.00000000
1,2013,CE10_chr2_34782013,1.00000000
1,2014,CE10_chr2_34782013,1.00000000
1,2010,CE10_chr2_34947415,0.50000000
1,2011,CE10_chr2_34947415,0.00000000
1,2012,CE10_chr2_34947415,0.50000000
1,2013,CE10_chr2_34947415,NA
1,2014,CE10_chr2_34947415,0.00000000
1,2010,CE10_chr2_35146014,0.42857143
1,2011,CE10_chr2_35146014,0.25000000
1,2012,CE10_chr2_35146014,0.25000000
1,2013,CE10_chr2_35146014,0.00000000
1,2014,CE10_chr2_35146014,0.00000000
1,2010,CE10_chr2_36984276,1.00000000
1,2011,CE10_chr2_36984276,0.85714286
1,2012,CE10_chr2_36984276,1.00000000
1,2013,CE10_chr2_36984276,1.00000000
1,2014,CE10_chr2_36984276,1.00000000
1,2010,CE10_chr2_37836303,0.75000000
1,2011,CE10_chr2_37836303,1.00000000
1,2012,CE10_chr2_37836303,1.00000000
1,2013,CE10_chr2_37836303,1.00000000
1,2014,CE10_chr2_37836303,1.00000000
1,2010,CE10_chr2_39434967,0.83333333
1,2011,CE10_chr2_39434967,1.00000000
1,2012,CE10_chr2_39434967,1.00000000
1,2013,CE10_chr2_39434967,1.00000000
1,2014,CE10_chr2_39434967,1.00000000
1,2010,CE10_chr2_40434754,0.50000000
1,2011,CE10_chr2_40434754,0.50000000
1,2012,CE10_chr2_40434754,0.58333333
1,2013,CE10_chr2_40434754,0.66666667
1,2014,CE10_chr2_40434754,0.50000000
1,2010,CE10_chr2_40453416,0.61111111
1,2011,CE10_chr2_40453416,0.57142857
1,2012,CE10_chr2_40453416,0.50000000
1,2013,CE10_chr2_40453416,0.75000000
1,2014,CE10_chr2_40453416,0.50000000
1,2010,CE10_chr2_40712758,1.00000000
1,2011,CE10_chr2_40712758,1.00000000
1,2012,CE10_chr2_40712758,1.00000000
1,2013,CE10_chr2_40712758,1.00000000
1,2014,CE10_chr2_40712758,1.00000000
