Site,snp_ID,Slope
North,CE10_chr2_4510445,-0.003974343615344178
Centre,CE10_chr2_4510445,0.15454689245676906
South,CE10_chr2_4510445,0.045300265610546925
North,CE10_chr2_4626784,-0.05370548961947228
Centre,CE10_chr2_4626784,-0.3409175520388178
South,CE10_chr2_4626784,19.157553964870786
North,CE10_chr2_5713808,-0.06354058554769962
Centre,CE10_chr2_5713808,0.24028386955985365
South,CE10_chr2_5713808,2.685417941711255e-7
North,CE10_chr2_5717679,-0.09457936682678568
Centre,CE10_chr2_5717679,-0.35282260327754394
South,CE10_chr2_5717679,-0.116191910561799
North,CE10_chr2_6279968,-5.400516763159204e-15
Centre,CE10_chr2_6279968,0.32738559383427895
South,CE10_chr2_6279968,-18.9190386600522
North,CE10_chr2_9090388,0.06567188048217443
Centre,CE10_chr2_9090388,3.871304923937752e-4
South,CE10_chr2_9090388,0.24493635099357935
North,CE10_chr2_9706280,0.5571348529029682
Centre,CE10_chr2_9706280,0.2936640774907817
South,CE10_chr2_9706280,-0.23900487779755955
North,CE10_chr2_9885369,-0.05799081093967571
Centre,CE10_chr2_9885369,-0.5433992855758288
South,CE10_chr2_9885369,-0.047649945410333586
North,CE10_chr2_12070341,-5.400516763159204e-15
Centre,CE10_chr2_12070341,-0.08353455785544679
South,CE10_chr2_12070341,-18.9190386600522
North,CE10_chr2_12769496,-0.07616133333755293
Centre,CE10_chr2_12769496,0.03246818899343902
South,CE10_chr2_12769496,18.919038563712075
North,CE10_chr2_13563156,-0.6640924046334806
Centre,CE10_chr2_13563156,0.14695671374969482
South,CE10_chr2_13563156,19.630930648305295
North,CE10_chr2_14651111,-0.22929342327438992
Centre,CE10_chr2_14651111,-0.7871303745224114
South,CE10_chr2_14651111,-0.01948251434127822
North,CE10_chr2_18511041,0.1469872318311373
Centre,CE10_chr2_18511041,0.1292421189098727
South,CE10_chr2_18511041,0.7726934450665199
North,CE10_chr2_18582838,-0.22046029605343104
Centre,CE10_chr2_18582838,-0.10895506847916928
South,CE10_chr2_18582838,-0.8830519466280446
North,CE10_chr2_18632042,-0.18613471061635709
Centre,CE10_chr2_18632042,-0.05504260225130897
South,CE10_chr2_18632042,-20.807746678898134
North,CE10_chr2_18922786,-0.20943931980255415
Centre,CE10_chr2_18922786,-0.1552485123319727
South,CE10_chr2_18922786,-0.15383062162595293
North,CE10_chr2_18950140,-0.21754066209811998
Centre,CE10_chr2_18950140,-0.14622567852916754
South,CE10_chr2_18950140,-0.5358088801613099
North,CE10_chr2_18963606,-0.2450120252075467
Centre,CE10_chr2_18963606,-0.17189155883177284
South,CE10_chr2_18963606,-0.20110394539499796
North,CE10_chr2_19315050,-0.021614581539188944
Centre,CE10_chr2_19315050,-0.12571333907843824
South,CE10_chr2_19315050,-0.26671003195880627
North,CE10_chr2_23011420,0.09246343428317758
Centre,CE10_chr2_23011420,-19.630930732643
South,CE10_chr2_23011420,-0.21138704080638537
North,CE10_chr2_39291894,-0.10641241072355828
Centre,CE10_chr2_39291894,-0.14384893097724616
South,CE10_chr2_39291894,2.685417941711255e-7
North,CE10_chr2_39783336,-0.09749159452399815
Centre,CE10_chr2_39783336,-0.11919315816224281
South,CE10_chr2_39783336,-0.1509094372533003
North,CE10_chr2_39921676,-0.10930030061562243
Centre,CE10_chr2_39921676,-0.1254323771418736
South,CE10_chr2_39921676,-0.07762939057685633
North,CE10_chr2_41091592,-0.05016422038450438
Centre,CE10_chr2_41091592,-0.12619420567293987
South,CE10_chr2_41091592,-0.015369405604597769
North,CE10_chr2_41149330,-6.204831937630489e-4
Centre,CE10_chr2_41149330,-0.09253194608163949
South,CE10_chr2_41149330,0.02261111784438482
North,CE10_chr2_41157232,-0.04308999906944065
Centre,CE10_chr2_41157232,-0.08780030068187089
South,CE10_chr2_41157232,-0.11170186808788288
North,CE10_chr2_42400519,-0.06331631731230461
Centre,CE10_chr2_42400519,-0.11183296156421339
South,CE10_chr2_42400519,-0.3863653337402839
North,CE10_chr2_43737388,0.3185000502390653
Centre,CE10_chr2_43737388,-0.07671901691761317
South,CE10_chr2_43737388,0.395448380030058
North,CE10_chr2_44949494,-0.09380025937784697
Centre,CE10_chr2_44949494,0.25414984131666374
South,CE10_chr2_44949494,-0.7466382128515182
North,CE10_chr2_49497774,-0.08359822322890592
Centre,CE10_chr2_49497774,0.14709581312268274
South,CE10_chr2_49497774,0.08652669225603912
North,CE10_chr2_51421064,-0.08542390541571064
Centre,CE10_chr2_51421064,0.09357768982613354
South,CE10_chr2_51421064,0.38772806259844855
North,CE10_chr2_51809393,0.06897106489103996
Centre,CE10_chr2_51809393,0.0034475216037491946
South,CE10_chr2_51809393,-0.05141058950195882
North,CE10_chr2_52024231,0.29025037339910786
Centre,CE10_chr2_52024231,0.08743250498496694
South,CE10_chr2_52024231,-0.1704621659530608
North,CE10_chr2_52485416,0.03325546323833163
Centre,CE10_chr2_52485416,0.1439995266701479
South,CE10_chr2_52485416,-0.03809785948303096
North,CE10_chr3_1210629,-0.011923356224331718
Centre,CE10_chr3_1210629,0.22687346509771522
South,CE10_chr3_1210629,2.685417941711255e-7
North,CE10_chr3_1684355,0.003974541979002122
Centre,CE10_chr3_1684355,-0.8360472014851252
South,CE10_chr3_1684355,-0.22324471637504864
North,CE10_chr3_2414884,-5.400516763159204e-15
Centre,CE10_chr3_2414884,-5.400516763159204e-15
South,CE10_chr3_2414884,11.391107395945474
North,CE10_chr3_2474969,0.0925936036966596
Centre,CE10_chr3_2474969,0.018507220042262806
South,CE10_chr3_2474969,-5.400516763159204e-15
North,CE10_chr3_2751185,-5.400516763159204e-15
Centre,CE10_chr3_2751185,-5.400516763159204e-15
South,CE10_chr3_2751185,-4.004449244693761e-15
North,CE10_chr3_2904519,-0.2114721248830243
Centre,CE10_chr3_2904519,-0.264950644985674
South,CE10_chr3_2904519,2.685417941711255e-7
North,CE10_chr3_5899719,-0.1082310762486358
Centre,CE10_chr3_5899719,0.07194501988236954
South,CE10_chr3_5899719,19.67513638473631
North,CE10_chr3_5900852,2.685417941711255e-7
Centre,CE10_chr3_5900852,2.685417941711255e-7
South,CE10_chr3_5900852,2.685417941711255e-7
North,CE10_chr3_6999948,0.2653190006561051
Centre,CE10_chr3_6999948,-0.1339565829817586
South,CE10_chr3_6999948,-5.400516763159204e-15
North,CE10_chr3_10812002,-5.400516763159204e-15
Centre,CE10_chr3_10812002,-0.2905408037335391
South,CE10_chr3_10812002,-5.400516763159204e-15
North,CE10_chr3_12991090,-0.03064814743305597
Centre,CE10_chr3_12991090,-0.7996662289505085
South,CE10_chr3_12991090,-0.012631042284517864
North,CE10_chr3_13096437,0.4904890523113943
Centre,CE10_chr3_13096437,0.9466612999411632
South,CE10_chr3_13096437,-20.56056304232371
North,CE10_chr3_14145608,-0.0019250380932971556
Centre,CE10_chr3_14145608,-0.18604598556627103
South,CE10_chr3_14145608,2.685417941711255e-7
North,CE10_chr3_14480566,-0.06231267608246988
Centre,CE10_chr3_14480566,-0.46261728060044777
South,CE10_chr3_14480566,-0.09372640081026533
North,CE10_chr3_24936445,2.685417941711255e-7
Centre,CE10_chr3_24936445,2.685417941711255e-7
South,CE10_chr3_24936445,2.685417941711255e-7
North,CE10_chr3_37975744,-0.2663131198425346
Centre,CE10_chr3_37975744,0.0680224045574812
South,CE10_chr3_37975744,0.28482273281708775
North,CE10_chr3_41541226,0.26822977897048667
Centre,CE10_chr3_41541226,2.685417941711255e-7
South,CE10_chr3_41541226,-3.0245796441749904e-10
North,CE10_chr3_42916103,-0.028058549213628662
Centre,CE10_chr3_42916103,0.16928357551036785
South,CE10_chr3_42916103,0.2196231480133403
North,CE10_chr3_43102264,0.04186170752429937
Centre,CE10_chr3_43102264,0.09070602106980517
South,CE10_chr3_43102264,0.10353509729843653
North,CE10_chr3_44311786,-0.1846348976924059
Centre,CE10_chr3_44311786,-0.04330955223946507
South,CE10_chr3_44311786,-0.010106612422988099
North,CE10_chr3_45871986,-0.08855493471955085
Centre,CE10_chr3_45871986,-0.10820662266024049
South,CE10_chr3_45871986,-0.19547621136644508
North,CE10_chr3_46554931,0.1023502689120815
Centre,CE10_chr3_46554931,0.013237348628796277
South,CE10_chr3_46554931,0.1647809347277146
North,CE10_chr3_47822878,-5.400516763159204e-15
Centre,CE10_chr3_47822878,-0.26487710346682936
South,CE10_chr3_47822878,0.22727791520453652
North,CE10_chr3_49436387,-0.031746806783026806
Centre,CE10_chr3_49436387,-0.2471346939601068
South,CE10_chr3_49436387,0.2703943658415018
North,CE10_chr4_1176101,-0.032694708589780797
Centre,CE10_chr4_1176101,0.14558340709985404
South,CE10_chr4_1176101,0.1130999047711736
North,CE10_chr4_1176868,1.8639140672961094e-15
Centre,CE10_chr4_1176868,-5.400516763159204e-15
South,CE10_chr4_1176868,2.4881917142527055
North,CE10_chr4_1413552,-0.047856898574300664
Centre,CE10_chr4_1413552,-0.5135421864101261
South,CE10_chr4_1413552,0.02920816363382672
North,CE10_chr4_3709225,1.8639140672961094e-15
Centre,CE10_chr4_3709225,-0.264924375213589
South,CE10_chr4_3709225,-0.08437406101014314
North,CE10_chr4_6588182,-0.06295145124339
Centre,CE10_chr4_6588182,0.8470575775946074
South,CE10_chr4_6588182,2.685417941711255e-7
North,CE10_chr4_7255012,-0.050081356551238354
Centre,CE10_chr4_7255012,-0.1042736219710996
South,CE10_chr4_7255012,-0.018666176948049475
North,CE10_chr4_8505370,0.06862324292309308
Centre,CE10_chr4_8505370,0.08721728844663063
South,CE10_chr4_8505370,-0.03489865746997335
North,CE10_chr4_8892587,0.03500201312631867
Centre,CE10_chr4_8892587,2.685417941711255e-7
South,CE10_chr4_8892587,2.685417941711255e-7
North,CE10_chr4_8899763,0.4244937193089774
Centre,CE10_chr4_8899763,-0.11560641460947725
South,CE10_chr4_8899763,-0.005759266799355833
North,CE10_chr4_10852635,2.685417941711255e-7
Centre,CE10_chr4_10852635,2.685417941711255e-7
South,CE10_chr4_10852635,20.86545764200089
North,CE10_chr4_16166180,0.1250073809900183
Centre,CE10_chr4_16166180,-0.2655405290179762
South,CE10_chr4_16166180,-0.6634155947453823
North,CE10_chr4_17084247,-0.01177159498250597
Centre,CE10_chr4_17084247,1.1513554487788966
South,CE10_chr4_17084247,18.919038563712075
North,CE10_chr4_25363780,20.304335805229904
Centre,CE10_chr4_25363780,-0.2598619191540038
South,CE10_chr4_25363780,2.685417941711255e-7
North,CE10_chr4_33913987,0.27901094528551573
Centre,CE10_chr4_33913987,-0.10299493231103174
South,CE10_chr4_33913987,0.12044318710650086
North,CE10_chr4_34113987,0.40088948732544455
Centre,CE10_chr4_34113987,0.04178197669906097
South,CE10_chr4_34113987,0.07778609582566758
North,CE10_chr4_36037763,0.4012027868532815
Centre,CE10_chr4_36037763,-0.15538637930827104
South,CE10_chr4_36037763,-5.400516763159204e-15
North,CE10_chr4_37236437,-0.03589810271011793
Centre,CE10_chr4_37236437,19.24181745185591
South,CE10_chr4_37236437,2.685417941711255e-7
North,CE10_chr4_37658671,1.4828755305584893
Centre,CE10_chr4_37658671,-0.035357899676733306
South,CE10_chr4_37658671,2.685417941711255e-7
North,CE10_chr4_40297522,-0.02333628976781476
Centre,CE10_chr4_40297522,-0.07639750828295089
South,CE10_chr4_40297522,18.919038563712075
North,CE10_chr4_43732031,0.14664327205852218
Centre,CE10_chr4_43732031,0.1853233090615091
South,CE10_chr4_43732031,-0.4214063266137369
North,CE10_chr4_43854005,-0.00539992859364483
Centre,CE10_chr4_43854005,0.4011195516569278
South,CE10_chr4_43854005,0.08442417120978736
North,CE10_chr4_45367078,0.15587648414919775
Centre,CE10_chr4_45367078,-0.13352991960597746
South,CE10_chr4_45367078,2.685417941711255e-7
North,CE10_chr4_45524715,0.3293123467918705
Centre,CE10_chr4_45524715,0.009260187786411514
South,CE10_chr4_45524715,2.685417941711255e-7
North,CE10_chr4_47526264,-0.02292161704165151
Centre,CE10_chr4_47526264,0.20930696914325855
South,CE10_chr4_47526264,0.08086028119637584
North,CE10_chr4_47526563,-0.10206920107854148
Centre,CE10_chr4_47526563,-0.01218725866471851
South,CE10_chr4_47526563,-0.05040683549351617
North,CE10_chr4_48268453,0.13279895172903078
Centre,CE10_chr4_48268453,-0.03182237081830615
South,CE10_chr4_48268453,-0.564583333258471
North,CE10_chr5_321078,18.452675322443543
Centre,CE10_chr5_321078,-0.176632276889947
South,CE10_chr5_321078,-0.6630779034057771
North,CE10_chr5_791669,2.685417941711255e-7
Centre,CE10_chr5_791669,0.2649789416624079
South,CE10_chr5_791669,-0.2636308749157635
North,CE10_chr5_3851138,-0.26707022258895435
Centre,CE10_chr5_3851138,-0.059895224526174275
South,CE10_chr5_3851138,0.299436186686273
North,CE10_chr5_5305959,-0.06598705800158411
Centre,CE10_chr5_5305959,-0.06247760878524402
South,CE10_chr5_5305959,20.05546008432051
North,CE10_chr5_5475246,19.721386593760087
Centre,CE10_chr5_5475246,-5.400516763159204e-15
South,CE10_chr5_5475246,-5.400516763159204e-15
North,CE10_chr5_6592466,0.14284288521326674
Centre,CE10_chr5_6592466,0.14604918915438855
South,CE10_chr5_6592466,-0.04884003543385301
North,CE10_chr5_6599285,0.05751077442491386
Centre,CE10_chr5_6599285,0.16032752278084897
South,CE10_chr5_6599285,-0.1699350199524934
North,CE10_chr5_6617039,0.026022001979097355
Centre,CE10_chr5_6617039,0.0949941629294503
South,CE10_chr5_6617039,0.027965443169490605
North,CE10_chr5_7450913,-0.09466439513642183
Centre,CE10_chr5_7450913,-0.1350319487548907
South,CE10_chr5_7450913,-0.2683997724472684
North,CE10_chr5_7696347,-0.14720801936422417
Centre,CE10_chr5_7696347,0.06856704229898303
South,CE10_chr5_7696347,-0.07166204809804864
North,CE10_chr5_9052205,18.479658423358106
Centre,CE10_chr5_9052205,0.08353327796631552
South,CE10_chr5_9052205,-0.1552466264930137
North,CE10_chr5_11064948,-19.874543595781525
Centre,CE10_chr5_11064948,-0.46261728060044777
South,CE10_chr5_11064948,-0.0807241178885804
North,CE10_chr5_35111467,2.685417941711255e-7
Centre,CE10_chr5_35111467,2.685417941711255e-7
South,CE10_chr5_35111467,-8.523494883913417e-9
North,CE10_chr5_42985195,-0.03615029449304507
Centre,CE10_chr5_42985195,0.036772245344481536
South,CE10_chr5_42985195,-0.0787547288784367
North,CE10_chr5_42985612,-0.047755186982287784
Centre,CE10_chr5_42985612,0.03507600135064416
South,CE10_chr5_42985612,0.03249245999792803
North,CE10_chr5_44783577,-5.400516763159204e-15
Centre,CE10_chr5_44783577,-5.400516763159204e-15
South,CE10_chr5_44783577,-5.400516763159204e-15
North,CE10_chr5_45030263,-5.400516763159204e-15
Centre,CE10_chr5_45030263,-0.2651610014740648
South,CE10_chr5_45030263,-5.400516763159204e-15
North,CE10_chr5_45111328,0.06396363016788374
Centre,CE10_chr5_45111328,-0.025489633207424388
South,CE10_chr5_45111328,18.96240693974584
North,CE10_chr5_47278275,-0.008999186337992163
Centre,CE10_chr5_47278275,0.05815716830265657
South,CE10_chr5_47278275,-0.1844486591395429
North,CE10_chr5_47630339,0.008383983632089831
Centre,CE10_chr5_47630339,-0.05144559011767596
South,CE10_chr5_47630339,21.136765557507
North,CE10_chr5_50256064,-0.035220153153055773
Centre,CE10_chr5_50256064,-0.295067046367341
South,CE10_chr5_50256064,2.685417941711255e-7
North,CE10_chr5_50310805,-5.400516763159204e-15
Centre,CE10_chr5_50310805,-5.400516763159204e-15
South,CE10_chr5_50310805,0.45379694792846925
North,CE10_chr5_51295394,2.685417941711255e-7
Centre,CE10_chr5_51295394,2.685417941711255e-7
South,CE10_chr5_51295394,1.0799121702264318e-10
North,CE10_chr5_51419472,0.03344679898806041
Centre,CE10_chr5_51419472,-0.015061746501409262
South,CE10_chr5_51419472,-19.630930732643
North,CE10_chr6_257233,0.005355523547539459
Centre,CE10_chr6_257233,-0.18793933371677607
South,CE10_chr6_257233,0.020598817999962025
North,CE10_chr6_1229607,0.6620023520298648
Centre,CE10_chr6_1229607,-0.04924579365209708
South,CE10_chr6_1229607,-0.264114059209127
North,CE10_chr6_1416066,0.027764998233948752
Centre,CE10_chr6_1416066,-0.3051453031399927
South,CE10_chr6_1416066,-0.0017313754096427987
North,CE10_chr6_1962934,2.685417941711255e-7
Centre,CE10_chr6_1962934,2.685417941711255e-7
South,CE10_chr6_1962934,2.685417941711255e-7
North,CE10_chr6_1971018,-0.00662171077676117
Centre,CE10_chr6_1971018,-0.10656013853932406
South,CE10_chr6_1971018,0.5254236212211162
North,CE10_chr6_2294499,-0.04628919935440328
Centre,CE10_chr6_2294499,-0.5053999573240466
South,CE10_chr6_2294499,0.0016018219766396472
North,CE10_chr6_2858468,-0.07033965175479318
Centre,CE10_chr6_2858468,-0.17224491729732427
South,CE10_chr6_2858468,-0.19880490885714344
North,CE10_chr6_4650751,-0.015976449526413555
Centre,CE10_chr6_4650751,0.31687266716214496
South,CE10_chr6_4650751,0.07193041430335878
North,CE10_chr6_8042005,0.4215994202735267
Centre,CE10_chr6_8042005,0.04292530604143234
South,CE10_chr6_8042005,-5.400516763159204e-15
North,CE10_chr6_8500591,2.685417941711255e-7
Centre,CE10_chr6_8500591,2.685417941711255e-7
South,CE10_chr6_8500591,0.5891167082471749
North,CE10_chr6_9162858,18.692180073540747
Centre,CE10_chr6_9162858,-5.400516763159204e-15
South,CE10_chr6_9162858,-20.197251469917
North,CE10_chr6_10140458,-0.020252449713181568
Centre,CE10_chr6_10140458,-0.0080189827266084809
South,CE10_chr6_10140458,-0.09180687136140576
North,CE10_chr6_10163575,-0.11427543252346072
Centre,CE10_chr6_10163575,0.13472610677323046
South,CE10_chr6_10163575,-3.944805428077154e-14
North,CE10_chr6_10237742,2.685417941711255e-7
Centre,CE10_chr6_10237742,0.1297184880400798
South,CE10_chr6_10237742,2.685417941711255e-7
North,CE10_chr6_11859862,-5.400516763159204e-15
Centre,CE10_chr6_11859862,0.13779999565868387
South,CE10_chr6_11859862,0.13615454188268802
North,CE10_chr6_11907357,-0.03285152120847389
Centre,CE10_chr6_11907357,-18.47965842338263
South,CE10_chr6_11907357,0.03841828589588571
North,CE10_chr6_12114399,-0.1389255319549034
Centre,CE10_chr6_12114399,2.685417941711255e-7
South,CE10_chr6_12114399,2.685417941711255e-7
North,CE10_chr6_13558632,19.157553964870786
Centre,CE10_chr6_13558632,-0.1428775622849961
South,CE10_chr6_13558632,2.685417941711255e-7
North,CE10_chr6_13916704,-0.015730857840528086
Centre,CE10_chr6_13916704,0.21513155029416836
South,CE10_chr6_13916704,-0.11822853195549587
North,CE10_chr6_14547249,0.09395710086412654
Centre,CE10_chr6_14547249,0.0624695930674199
South,CE10_chr6_14547249,1.0869623893719105
North,CE10_chr6_15100550,-0.2873595393843285
Centre,CE10_chr6_15100550,-0.2655405290179762
South,CE10_chr6_15100550,-0.3328999651851859
North,CE10_chr6_16536341,0.1277736554289237
Centre,CE10_chr6_16536341,-0.0759322227003929
South,CE10_chr6_16536341,0.1501717390371356
North,CE10_chr6_16539929,-0.6668175614776354
Centre,CE10_chr6_16539929,-0.043491840558493505
South,CE10_chr6_16539929,19.769879425845847
North,CE10_chr6_17586860,-5.400516763159204e-15
Centre,CE10_chr6_17586860,-20.13810287113727
South,CE10_chr6_17586860,-0.2490602655405104
North,CE10_chr6_32263270,-0.003820463014150553
Centre,CE10_chr6_32263270,0.2571573173426749
South,CE10_chr6_32263270,18.919038563712075
North,CE10_chr6_37043988,0.12179585886439206
Centre,CE10_chr6_37043988,-1.2859544608530364
South,CE10_chr6_37043988,-5.400516763159204e-15
North,CE10_chr6_41825773,0.08955523823888392
Centre,CE10_chr6_41825773,-0.037655219244780595
South,CE10_chr6_41825773,-0.080763030350583
North,CE10_chr6_43622056,0.007298082931875844
Centre,CE10_chr6_43622056,-0.07784906454954531
South,CE10_chr6_43622056,-0.15419228696981438
North,CE10_chr6_43929932,-5.400516763159204e-15
Centre,CE10_chr6_43929932,-0.21157165626355914
South,CE10_chr6_43929932,-5.400516763159204e-15
North,CE10_chr6_46773586,0.067785428246974
Centre,CE10_chr6_46773586,0.029565183351573165
South,CE10_chr6_46773586,-0.08430277667331935
North,CE10_chr6_47909481,0.001041422132887786
Centre,CE10_chr6_47909481,0.2674457741157752
South,CE10_chr6_47909481,-0.19093761621461278
North,CE10_chr6_49213622,-0.2654574017434515
Centre,CE10_chr6_49213622,0.1586827170907221
South,CE10_chr6_49213622,-5.400516763159204e-15
North,CE10_chr6_49607318,0.2653190006561051
Centre,CE10_chr6_49607318,-0.2648999220903868
South,CE10_chr6_49607318,0.24353168429438052
North,CE10_chr6_50220647,-0.08577817560990081
Centre,CE10_chr6_50220647,0.11681879340317011
South,CE10_chr6_50220647,0.24671619885933324
North,CE10_chr6_50832604,-0.008111669865874397
Centre,CE10_chr6_50832604,-0.13978791488151027
South,CE10_chr6_50832604,0.5805454104607636
North,CE10_chr6_51555617,-5.400516763159204e-15
Centre,CE10_chr6_51555617,-5.400516763159204e-15
South,CE10_chr6_51555617,21.4375655728072
North,CE10_chr6_51647498,2.685417941711255e-7
Centre,CE10_chr6_51647498,2.685417941711255e-7
South,CE10_chr6_51647498,2.685417941711255e-7
North,CE10_chr6_52686214,0.07488486174051909
Centre,CE10_chr6_52686214,-0.061378882545315816
South,CE10_chr6_52686214,-0.0680832651560297
North,CE10_chr6_52689717,0.08827505836574673
Centre,CE10_chr6_52689717,-0.07334118341654569
South,CE10_chr6_52689717,-0.054659480417921374
North,CE10_chr6_53094157,2.8953189777929527e-10
Centre,CE10_chr6_53094157,-0.05555138855914016
South,CE10_chr6_53094157,2.685417941711255e-7
North,CE10_chr6_55014319,-5.400516763159204e-15
Centre,CE10_chr6_55014319,-0.1210544683835752
South,CE10_chr6_55014319,-0.2279665033799249
North,CE10_chr6_55099913,19.157553964870786
Centre,CE10_chr6_55099913,2.685417941711255e-7
South,CE10_chr6_55099913,-0.1151134370832836
North,CE10_chr6_55735488,-0.2654574017434515
Centre,CE10_chr6_55735488,-0.21137539744653802
South,CE10_chr6_55735488,-5.400516763159204e-15
North,CE10_chr6_56200603,0.06532173493222519
Centre,CE10_chr6_56200603,-0.010001414010607572
South,CE10_chr6_56200603,0.2027824722337888
North,CE10_chr6_56409031,0.03895660409039368
Centre,CE10_chr6_56409031,-0.14025911716576725
South,CE10_chr6_56409031,-0.2679253049993554
North,CE10_chr6_56496994,-0.9287571948037037
Centre,CE10_chr6_56496994,-0.6655752634792863
South,CE10_chr6_56496994,0.2622061114189589
